,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
10,A1qcWvyNESwKrdSqCwjyJoXk8v97saPCSevTjuwUPjHh,15.9,6cm1EQe73AQQuy4QC3g4iHxSDAqMV4L6deVPrqeXTaoJ,4rXKYpKpXEEa1zHK8VjNxJVUSPRhMgY9kwE7wJrcvtjU,female_hodl_whales,Female HODL Whales,https://arweave.net/JNd_JEevJmui_uo1UFAffn1sMsFXjA3FR4yIrRNBh5E?ext=png,Solana Female HODL Whales #583,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,BNAQVeFfHitv4kSWEkYxA2K7sVWd44DL29Z5VSaZ8VbY,"[{'trait_type': 'Outfit', 'value': 'Sweater'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Background', 'value': 'Turquoise'}, {'trait_type': 'Fishbowl', 'value': 'Glitch'}, {'trait_type': 'Mouth', 'value': 'Scared'}, {'trait_type': 'Eyes', 'value': 'Tear'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Hat', 'value': 'Blue Baseball Cap'}, {'trait_type': 'Type', 'value': 'Gray'}]","{'files': [{'uri': '582.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 1421}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
11,5ansfHrMQbYCovcQ8F3929TMU6R9AJJKRenPZKnxQPc9,17.0,GYpeT7P6PDey8VEuHtWwFYdvSNVkny5E4BnRnvHHUca5,FX7jihboiK4gtrXvEAA5AqvKJRCKnfmc3ChVBbvsfUys,female_hodl_whales,Female HODL Whales,https://arweave.net/RHxDVHKheJM58N94Rd6d7t8sX-ZVYJWJOHAdyHEcpQc?ext=png,Solana Female HODL Whales #1017,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,5gZAq7bXxvEfVXp5XCGPfc9WLvj3Lfjyk5sH5U2S1kG7,"[{'trait_type': 'Background', 'value': 'Volt'}, {'trait_type': 'Eyes', 'value': 'Cute'}, {'trait_type': 'Fishbowl', 'value': 'Polarized'}, {'trait_type': 'Outfit', 'value': 'See Through Dress'}, {'trait_type': 'Type', 'value': 'Purple'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Hat', 'value': 'Pom Pom'}, {'trait_type': 'Mouth', 'value': 'Surprised'}]","{'files': [{'uri': '1016.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 1408}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
12,F4PvEoVJPkZgeLgXPaAS4QMnDMXEkTYkkogxSHcmrtE9,17.0,7T4qu4xdLconVLfFkJffikBdZkJG94tupqomoQXAbNz9,BVuzbXjPfSFyHZ3WJBkN6NqsCrXgn9h1vuULYAoNSYBS,female_hodl_whales,Female HODL Whales,https://www.arweave.net/9zzrfBFRAXB51aRzH3BLNPp57XiAuqd4im5BC_5-EAo?ext=png,Solana Female HODL Whales #928,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,GJyU54BfqkVtsx5aRFGPMUq7rrtJGde7vLfwvBGHdiPi,"[{'trait_type': 'Type', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'White Shades'}, {'trait_type': 'Hat', 'value': 'Brunette'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Outfit', 'value': 'Hockey Jersey'}, {'trait_type': 'Fishbowl', 'value': 'Solana'}, {'trait_type': 'Mouth', 'value': 'Tongue Out'}, {'trait_type': 'Background', 'value': 'Solana'}]","{'files': [{'uri': 'https://www.arweave.net/9zzrfBFRAXB51aRzH3BLNPp57XiAuqd4im5BC_5-EAo?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 425}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
13,K2Y8HuU4fDtn71TfcY3wYxMt7qdzws56XjBLngrmZdA,17.0,8Uy9HwyPYym18Qn5uuMkuc3f2kLz9jv25vD1VvAJ45zE,DAXdGsM8dDmZQsBSbLddU3be2N9pEowcRCCyJfY3FVgi,female_hodl_whales,Female HODL Whales,https://arweave.net/O7eFV4Nl3mCLLv4thwxEVMl9J8E1OO07NbtT26fXesA?ext=png,Solana Female HODL Whales #338,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,FMcSAxnBrZcB2NpmCfiix7YgfkjNwAPVTp1eY7rr6Yu3,"[{'trait_type': 'Outfit', 'value': 'Coat'}, {'trait_type': 'Fishbowl', 'value': 'Cyber'}, {'trait_type': 'Eyes', 'value': 'Cute'}, {'trait_type': 'Type', 'value': 'Green'}, {'trait_type': 'Background', 'value': 'Sand'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Mouth', 'value': 'Surprised'}, {'trait_type': 'Hat', 'value': 'HODL Visor'}]","{'files': [{'uri': '337.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 1252}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
14,33FeHAkEnXNejCAEVdDY6BjArubD9bnk9yvtiQsS28Nv,18.0,5Kt7BzMhdTgz9JhQrMBxxy89ZAB6szsUDu5Z7xecBuFf,4BSdNcmd4ZLQ5hWZetZE8AYc4rBp77Tr7fhUUr5Fe1dq,female_hodl_whales,Female HODL Whales,https://arweave.net/vmvFO90hQjE8kFljRyVdiKvB3mvCi6JUPAGOaubaqHA?ext=png,Solana Female HODL Whales #555,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,2y62prDZDk6igZ5KKauXGZi2RzBk21iThFhbAneY1oHV,"[{'trait_type': 'Outfit', 'value': 'Maid'}, {'trait_type': 'Fishbowl', 'value': 'Orange'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Hat', 'value': 'Goggles'}, {'trait_type': 'Mouth', 'value': 'Yell'}, {'trait_type': 'Type', 'value': 'Mint'}, {'trait_type': 'Eyes', 'value': 'Stoned'}]","{'files': [{'uri': '554.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
15,7uf7diCvEJ2AHAffT51qDRpx1jAUvT12LRZaG5iDQdDN,18.5,FjqwNeK9GWrZGBJX8gKb2KN5P7tBx5yTWCGxib19padV,4MaiqvKKhpXtwGkkUXvRaF5fgDHivfE2pxMtuPhv2xfq,female_hodl_whales,Female HODL Whales,https://arweave.net/XuTAWzwWwqS_YHEltCDYwk9eVhFlx4z328TszQHUi8Y?ext=png,Solana Female HODL Whales #1376,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,3PR9PK4mdAfTN747vACHUjscsG1Cs4Rz41LGhiGWbnTX,"[{'trait_type': 'Hat', 'value': 'Blue Baseball Cap'}, {'trait_type': 'Type', 'value': 'Orange'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Eyes', 'value': 'Angry'}, {'trait_type': 'Outfit', 'value': 'Blue Hoodie'}, {'trait_type': 'Background', 'value': 'Emerald'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Fishbowl', 'value': 'Cyber'}, {'trait_type': 'Mouth', 'value': 'Lollipop'}]","{'files': [{'uri': '1375.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 1013}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
16,2ZNMzSCrDckFGqmagF83thobFU8rdzCHZMVdUTL9ZBLR,19.0,6D1XPUPWTpsru3vuSGnCeu8WFf2gBqcpZfGC3h6mtfxq,HDYYnTc1uKnStfVXasFrhcJ63coGd3YKeqgCE8Rmq6yL,female_hodl_whales,Female HODL Whales,https://arweave.net/A8DX-ikwws8kT9JASQjLHgulDhIEEZnVGnUOZiNzRO0?ext=png,Solana Female HODL Whales #751,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,6PxQtc7gkWEJV6G1CvXNjcUpp2WLJmTxMr9cZM6if41j,"[{'trait_type': 'Hat', 'value': 'Ponytail'}, {'trait_type': 'Mouth', 'value': 'Surprised'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Fishbowl', 'value': 'Cyber'}, {'trait_type': 'Eyes', 'value': 'Eyeshadow'}, {'trait_type': 'Background', 'value': 'Deep Sea'}, {'trait_type': 'Outfit', 'value': 'Raincoat'}, {'trait_type': 'Type', 'value': 'Crystal'}]","{'files': [{'uri': '750.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 788}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
17,DTHBXYfhqx7rVFuVJTCMVF9jKPs4LksohH2yJhn13JDQ,21.5,5eckD2VfPrPtqeNHdkQiDLudRFToyrQoCEhBxLtsqKFC,BCy3XXGuwFyirqp82QpTFW5Kaj9aj2CNJ6KoFSxEYyXj,female_hodl_whales,Female HODL Whales,https://arweave.net/yrZqg2oK85ULDD6PqYSqeHCA6NOCZvVkemh2TlkY25o?ext=png,Solana Female HODL Whales #576,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,ZkeNQgrLZTiFBneHXUHt85a23oiroyUNkyUqVMCNYHM,"[{'trait_type': 'Mouth', 'value': 'Handbag'}, {'trait_type': 'Background', 'value': 'Army Green'}, {'trait_type': 'Accessories', 'value': 'None'}, {'trait_type': 'Fishbowl', 'value': 'Yellow'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Outfit', 'value': 'Raincoat'}, {'trait_type': 'Type', 'value': 'Symbiote'}, {'trait_type': 'Eyes', 'value': 'Stoned'}, {'trait_type': 'Body', 'value': 'Female'}]","{'files': [{'uri': '575.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
18,BAWmakb3T8S7FZ1BuzfH5pXSvjqbZijmtqeoQF1hik96,23.0,41gksFsvNhrFX2TCPSowbBj21byByKbVt3us4P7Ls37b,6QpmYDnQHsuQrxrfgC9ZU11QDTDX6yAsR36PioPxq996,female_hodl_whales,Female HODL Whales,https://arweave.net/8ByIQlI5U5rQzCmNS6qi6B8V8n1OwHVJIvVLjAlrm-M?ext=png,Solana Female HODL Whales #715,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,3yVFPqwcngAvDuaQ5tGgHZx1DJ2zZU1rwAoAP4QjyP4B,"[{'trait_type': 'Background', 'value': 'Wen Moon'}, {'trait_type': 'Hat', 'value': 'Indiana'}, {'trait_type': 'Eyes', 'value': 'Cute'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Mouth', 'value': 'Duck Lips'}, {'trait_type': 'Outfit', 'value': 'Medieval'}, {'trait_type': 'Fishbowl', 'value': 'Green'}, {'trait_type': 'Type', 'value': 'Navy'}, {'trait_type': 'Accessories', 'value': 'None'}]","{'files': [{'uri': '714.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 171}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
19,GS29BoGQHsKpJ2PLxX6KB1XHTCJW1A1ZpvT4MjPvFWp1,35.0,E8tDgeQbW9ZKP9WKFMys2JetFQaquQYSxUNoUfVef3db,6FsoypNtktPvESXX7m5W3JnidSTT9aGGGhHRgK4LEJwZ,female_hodl_whales,Female HODL Whales,https://arweave.net/kDYoQagMcwKnr96XuA0upA8w7SPhOOxZWXRyimJzfHI?ext=png,Solana Female HODL Whales #615,"The Solana Female HODL Whales are a collection of 1,500 #DiamondHand NFT collectors who are the last surviving species from the port of Diamond City.",image,"[{'address': 'Fybs39h31TvadbU9QaWhqw7zgGcywrDUWZyihWgnodNs', 'verified': 1, 'share': 0}, {'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'verified': 0, 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'verified': 0, 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'verified': 0, 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'verified': 0, 'share': 10}]",1000,DAs5xhLS1e8VYfsbpeUSkY8AmjTBD9oXUHu2wP9QbLKd,"[{'trait_type': 'Eyes', 'value': 'Tear'}, {'trait_type': 'Body', 'value': 'Female'}, {'trait_type': 'Outfit', 'value': 'Swimsuit'}, {'trait_type': 'Background', 'value': 'KRILL'}, {'trait_type': 'Mouth', 'value': 'Drooling'}, {'trait_type': 'Accessories', 'value': 'Diamond Hologram'}, {'trait_type': 'Fishbowl', 'value': 'Clean'}, {'trait_type': 'Hat', 'value': 'Victorian'}, {'trait_type': 'Type', 'value': 'Metal'}]","{'files': [{'uri': '614.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Bu8n9a4m6uh8wnXMX5QmtX5pJsFy3Qeio2YqGSsLfFn4', 'share': 50}, {'address': 'Gnv65FfQHthe7PLj3TSfgbmKjB5siCiq4Kk5m3SKXyBw', 'share': 20}, {'address': 'HtF5s1vun53i8pKzXdsp3Y31xeFGTJCWFgBB78PcUAX5', 'share': 20}, {'address': 'DZJB2q4UPLCR2Kt9iU9XUfFiV4Baiej4Z16ZasayD17L', 'share': 10}]}",1,SeEggZk4i2b2qF6NQ1Ntszcsj2jsaZidGQ5zPEVpwXs,1,{},{'howrare': {'rank': 33}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
