,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,externalURL,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern
204,DQdrATsQ46ZWih6yNNgeEMnGyt9TtnsbR72ENgd99ifZ,1.95,996xQNMFkRWUMM9hcCSHxgJ7sGj7YQ5LpuYoaxvwfHVm,4cMHhQiEUHAqMyVS2umXuGg67SNyHZKmTRjUKdetvncz,solminator,SOLMINATOR,https://arweave.net/sLACW3MYIZ2ybkgI6P0ngjZl6gSoG-5H9bc42V4d7pE?ext=png,Solminator 2279,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,GreTmdbqY4A7CbxurHYrgZNMadtCUQutNPrC9pZqT1Vk,"[{'trait_type': 'Accessories', 'value': 'Crown'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Black Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Pacifier'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '2278.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
205,6ebJXVkoevs3KagWGkD7AkjU1uVvvcdg9w6RkS55sVZz,1.95,B3RJS6oQAPHd1bcCsFCGSgeMdJK1mm3spninw2tXuqSc,CUotTxoofC6zU9zPw3StCE4QpxU8vZFCsSgZ7VeNmLWr,solminator,SOLMINATOR,https://arweave.net/WeeEFt3R8NxeuUG6VsMkV7hKjevLc7MwKHEIXm8bTAM?ext=png,Solminator 512,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,VH8feGkHi4cwEoU329Pfm5vJSmBFx1rgk9KW2CsgDyZ,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Blue Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '511.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
206,EoHxBJRqCwZgPHNqdAwPsnbGGJKDNb2a7AKceZ1dCfeX,1.965,QANvFQHf1zcbywNrmnfaSGTivX8ZZa3QKgbuvKvbRJA,CUotTxoofC6zU9zPw3StCE4QpxU8vZFCsSgZ7VeNmLWr,solminator,SOLMINATOR,https://arweave.net/bt61abxaotlBbEwsZ3K5VFEiTR_Q7D5CYlgRTEylwy4?ext=png,Solminator 2727,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,FJ9JuvhSVumMnwNDcfGdyxpRAGkbiLsxbBba7et46wHV,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Blue Backlight'}, {'trait_type': 'Eyes', 'value': 'Green Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '2726.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
207,BCc8ZqhDEjpng46KrB8ohyGqkhC4rpks7Yc6SwfixXcm,1.969,7iyPGgThfLj7nDFKcfdCftGyLJgTkmnmh4pu8enztgc2,Eis9EiSKHy76Tx7NW6PEGRTWs4GdVV3CZpkWWHJLpxFf,solminator,SOLMINATOR,https://arweave.net/2O56o1inYlCDIPBhDYRmL6j_hXINoF6BfJYuhidB6bI?ext=png,Solminator 3019,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,5jHbbgK7EvG2aHRXresiLjBh8mnax2yvmU7ffUEfJJhY,"[{'trait_type': 'Accessories', 'value': 'Solana'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Green Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '3018.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
208,D6NA5JmurAfGnJqtpYvWYS963HKcQGPYzkCZTKmdJ1e9,1.969,D1pkJ1ArFgxDeEyfavRqs8qTwXoUShusevUKu3LG6qrA,Eis9EiSKHy76Tx7NW6PEGRTWs4GdVV3CZpkWWHJLpxFf,solminator,SOLMINATOR,https://arweave.net/S0nq5dX3YW6dkJhc9YuGMxCG4ihPqvHQkvB3FnveCm8?ext=png,Solminator 1833,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,5edWuMjALsJY7cBH8W6tLaxanbQFEybswpTzTg1jNsSv,"[{'trait_type': 'Accessories', 'value': 'Crown'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'Black Tubes'}]","{'files': [{'uri': '1832.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
209,7G7aBidLcUsMSCVvdAvn5mS5sN8QAGhWo7HcdfQELy2Z,1.9696,FpGoLqnEz3QrSHerLpW43dHKyGznLcVVLC4dWACUk8Lq,9d7pBcZ7rEiLUpJbgyZfNLMNPpdzw6PBJUqE2TPtKDN4,solminator,SOLMINATOR,https://arweave.net/6_H7QjNPHXJBCbYUq2GMNn9TjMW1vlPVHXWiaFn_eBI?ext=png,Solminator 2306,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,BensQ8A3rHdton7Vz3TY435oQ2fNqB43Wa6Lnm9Q8LwT,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Gold Laser'}, {'trait_type': 'Face', 'value': 'Black Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '2305.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
210,849z9qBvw5Z6QxKGXdm3MTVZtHeRvsFjL9mZW5kv3DMF,1.97,AvZ6vsS2rqHz4syEpmBgtijTWm1uUEnogWi1DXiZ4g9p,2pPiAyxf8dXSC72x1Zg3caTUgZ1kTZuMfy9HkUtsXYZ8,solminator,SOLMINATOR,https://arweave.net/qyu91a7ZoIEnd9PEoXENu0jOfbwgoOwJTNx0Hxeg_LI?ext=png,Solminator 731,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,Bt77vDjuYBJzK5q7BFmZgfK1zVLDUZ7SXoc2xuthXf5C,"[{'trait_type': 'Accessories', 'value': 'Headphones'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Pink Glasses'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '730.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
211,4Cqfoi1jGUdHbUhA1Z7vxLKwa5vkWNLfjhroLofPi3i8,1.979,3CSzbvJvtFozLHezxZmFwSXnhQyqdpcGppa4wRs6gL63,GeUTfCUwSpa22RF7GjVLmG9x2zUaEwAJEFTSq9VpBKFx,solminator,SOLMINATOR,https://arweave.net/K6U4LR3nR4pFgNBvR_EFXsY_WeY6kb3AdfgvaY_CQ3c?ext=png,Solminator 1412,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,BseXZrTbzPZ6BfeehAfCcRbeGHbgXjPdsysGkAPZpMTK,"[{'trait_type': 'Accessories', 'value': 'Devil'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Yellow Glasses'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '1411.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
212,CYQABafyk7DWJbzZhzhU9inPiQrWYXd7fQWLkGEprT91,1.98,DizbzKPxGdkDTF7iHP3J4768dWwxMQZ9t6GSNuQRWjwd,mJ2StftJtSuvrLr7nErguPXWxtbjRK47XZ5UrPoJs69,solminator,SOLMINATOR,https://arweave.net/g6Y8VQa1hSygvDX61Ka8JF4UFyTijIqSC0ui-nI4WdY?ext=png,Solminator 3225,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,FacSMW9us1fcQqjLaFp82KMs8qN6sUxvHw6ZzrL4nrT2,"[{'trait_type': 'Accessories', 'value': 'Headphones'}, {'trait_type': 'Background', 'value': 'Blue Backlight'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'White Helmet'}, {'trait_type': 'Neck', 'value': 'White Neck'}, {'trait_type': 'Teeth', 'value': 'Teeth'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '3224.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
213,2LRdXM88PNWLVkUJiXg1Vcs9oeCKs1sMULcESCc4U3ZH,1.98,CFURKY8VCjerAaUmkoxBEKTqvT4X9EV1n3px9y8LS1Yh,CBAzdZ8qT4ctKEkhNnE28n14W7hn6ettpMoFuUahHPSr,solminator,SOLMINATOR,https://arweave.net/EHsctCgplRTNtFiEUtyTjbAidjhCfapSNhTUvy2TsMo?ext=png,Solminator 2780,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,A2AnmHmQb3LDshji3X8fpGhiwZ9SQU7baXQCtkdbeFPh,"[{'trait_type': 'Accessories', 'value': 'Without'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Blue Eyes'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Pacifier'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '2779.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
214,D2yzkmic6842LkrWmPkE8bKWdM1GebFZpgmm6Y3J8zSK,1.98,91N32NTtCtUf1qcMAp15fv7EVzHp3gNeK3aXeAMxmPAC,88qbxkC91rnAfqXWaSVeu5ciMxuuenPZA5cTRiMcmSEL,solminator,SOLMINATOR,https://arweave.net/z8gqgKnY2Mnj9RezRtv5nGJLS4JijQBv_FQ7i3WPWgc?ext=png,Solminator 154,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,394Qrca4s36SDsA41tYD86vuXoWx988LMcSqRe2YrD34,"[{'trait_type': 'Accessories', 'value': 'Capetan'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Black Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Bubble Gum'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '153.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
215,FuyRBG7AsDTetXEMxyf8X9csZudzue6L4dbYKVZJ6chx,1.98,7Jy8QRfGMtpbpR7RLY1tz1DqudWv2nPpJw8HvMcuc3u7,mJ2StftJtSuvrLr7nErguPXWxtbjRK47XZ5UrPoJs69,solminator,SOLMINATOR,https://arweave.net/i5cPkCfgq4rWF9JTP9pMdzMKq-xbLxp8466naeXucPI?ext=png,Solminator 1297,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,B4MsGE3HVqbNsAsAPYPGGvQ4DKrVbd7MY7xvmvmiF8m8,"[{'trait_type': 'Accessories', 'value': 'Crown'}, {'trait_type': 'Background', 'value': 'Red Backlight'}, {'trait_type': 'Eyes', 'value': 'Red Eyes'}, {'trait_type': 'Face', 'value': 'White Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Blue Neck'}, {'trait_type': 'Teeth', 'value': 'Cigar'}, {'trait_type': 'Tubes', 'value': 'White Tubes'}]","{'files': [{'uri': '1296.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
216,CCLYCg4PPubJ3ipaEFxmGTwidRx6CZVtN49c5yXZDhs1,1.989,DCACrbyeGtJtEeauH5DgLx7vSNXiJAwva5ZiC5xGjqKD,aJd73GUbUK8kw8BHVW4iALLRUqEQocuQuV5V6BssvDZ,solminator,SOLMINATOR,https://arweave.net/x3Cx_mV2rlhCoB5IisG7G_gZDTF5LUj-zVLZINoPeU8?ext=png,Solminator 2899,I am a machine! 3333 uniquely generated Solminators!,https://www.solminator.com/,"[{'address': '6t5KtkaZpBTW1YmEYS1aF9xT4puGztGHdUf2o1tovqR3', 'verified': 1, 'share': 0}, {'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'verified': 0, 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'verified': 0, 'share': 5}]",700,8j1CEXnfXnXkb3y2m8uKN2sjQyLvAjUw7Pv2m1fZxR1m,"[{'trait_type': 'Accessories', 'value': 'Capetan'}, {'trait_type': 'Background', 'value': 'Black BG'}, {'trait_type': 'Eyes', 'value': 'Blue Eyes'}, {'trait_type': 'Face', 'value': 'Gray Face'}, {'trait_type': 'Helmet', 'value': 'Transparent Helmet'}, {'trait_type': 'Neck', 'value': 'Black Neck'}, {'trait_type': 'Teeth', 'value': 'Pacifier'}, {'trait_type': 'Tubes', 'value': 'Blue Tubes'}]","{'files': [{'uri': '2898.png', 'type': 'image/png'}], 'creators': [{'address': 'BZVD1RXWnhGnrfGSwnDKagpjwuUkCiMf36NqmFTmfxxg', 'share': 95}, {'address': 'CyKGJ6taQGRuNSb7uv5SVN4CkozGwwgRz4S28cmYmEWv', 'share': 5}]}",1,51MgbfHZJiw2Fpx2K53BLRfFQfpVvaYtG1apr894Wfdk,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
