,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,imgCDN,title,content,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity
0,BsxkNgcgdEGTeD5f4N6AKi7VggAELxWZpywDvGyXHTkV,2.575,HRL8ctzN934brELW4t3RHE7szBksNeCLy1Q6CpcL7ZZn,AACPYGDLvQrt4vsLjagidq5Moij7nEAiP6fkmHZEy7P9,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/hBy6FCKXAcD7SOM0z3IJ2fVhh53eC9iMrsHSLWfDTng,https://cdn.solsteads.com/citizens/3-192.png,Citizen 3#192,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/3-192,image,"[{'address': 'EpiWiw186phb3SvTc21LNvtGR462H9rEZBB33RGD9xHM', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,6EA3EpgX8nzPaUvvft7ydjNDvUAV9WoFVBzuMgoHeBNn,"[{'trait_type': 'Background', 'value': 'Pale Green'}, {'trait_type': 'Character', 'value': 'Log'}, {'trait_type': 'Clothing', 'value': 'Tee - Lime'}, {'trait_type': 'Expression', 'value': 'One Eye'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/hBy6FCKXAcD7SOM0z3IJ2fVhh53eC9iMrsHSLWfDTng', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/3-192.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 12284}, 'howrare': {'rank': 12754}}"
1,AVHpWyX4tgwfw6Ln9ER4HKThjbNbiUPt36RjT5nvmTjY,2.575,AnxKdTRYpHnzcjpnxHATFVeVPRBTbffSHi7PzuXgkDfd,3jvUBtG9yfEuUsFRkphfL643R8A6kXPas2A2kFXgSt23,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/NIYOAgGh-6EoQQahrx5Tq8zAqLar7RC7etflNCaYRBg,https://cdn.solsteads.com/citizens/7-1241.png,Citizen 7#1241,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/7-1241,image,"[{'address': 'FFzMC62e8Qr8dfj9QKzsxMiXhwyThHWYLhwgkQw7pZn9', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,4hb9VKezFTPcTCgigiBG8ixTqDwwcdP6wHihahw8DbRW,"[{'trait_type': 'Background', 'value': 'Red'}, {'trait_type': 'Character', 'value': 'Statue'}, {'trait_type': 'Clothing', 'value': 'Formal Suit'}, {'trait_type': 'Expression', 'value': 'Angry'}, {'trait_type': 'Glasses', 'value': 'Square'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/NIYOAgGh-6EoQQahrx5Tq8zAqLar7RC7etflNCaYRBg', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/7-1241.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 7161}, 'howrare': {'rank': 6202}}"
2,8vNkqUxzpg2hk5AwKpyRjf3cqX3f57eqMd1hRasGLFQs,2.59,5fDKKGap7dSz6Us4XgbPa6QU5DZKzAnWVpXG3cdaZa4D,Bt2JzU38jdEfQJB5DGx5JgamK5rg88F2DGDiFjZJEN3z,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/XMRFTUfqTHS-70L5AD7gtx9G5FbR2XPztN1NsvQqxME,https://cdn.solsteads.com/citizens/6-240.png,Citizen 6#240,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/6-240,image,"[{'address': 'J3DaxDSofSmNXBojcC1VRPGSjwLVEMxmNG6wPMt2N7ao', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,Gi314dLUbsXfTqJLU8kqn96iCne9o2TmmHsKekaNHbZ7,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Character', 'value': 'Statue'}, {'trait_type': 'Clothing', 'value': 'Sweater - Camel'}, {'trait_type': 'Expression', 'value': 'Surprised'}, {'trait_type': 'Surroundings', 'value': 'Bubbles'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/XMRFTUfqTHS-70L5AD7gtx9G5FbR2XPztN1NsvQqxME', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/6-240.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 11296}, 'howrare': {'rank': 12759}}"
3,9VUejn4NbjjEe3SVmzyCnqsX3oLRKRZStkzt6GwLoJ5v,2.6,GU6kmtTi1PaMfaFp8bM1DncMVgFe9pVbhfRrfv3Drj4B,GmXZsNkQ2jyfNVKD2Hb4M9f3kMiuQGH4Pedtxzbs2ggt,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/8RSedrRIm1JIu4Zar_tXa29hNonqMSsWY-LS4FFZKOM,https://cdn.solsteads.com/citizens/1-829.png,Citizen 1#829,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/1-829,image,"[{'address': '9hhoJAKPCiSGTPu5JmoKBo9oRBxjmAbG3jvJPVakMjho', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",600,2G2iXM45j6pL7vK6DodvdRUw8SZAD7LtVPmQGbhEd4nu,"[{'trait_type': 'Background', 'value': 'Dark Green'}, {'trait_type': 'Character', 'value': 'Sunflower'}, {'trait_type': 'Clothing', 'value': 'Tee - Denim'}, {'trait_type': 'Expression', 'value': 'Music'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/8RSedrRIm1JIu4Zar_tXa29hNonqMSsWY-LS4FFZKOM', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/1-829.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 11598}, 'howrare': {'rank': 10189}}"
4,A3w5YGGuQkT7cNLH9hSFbBKaRHiGiGru3Pr43ZxHyHfN,2.6,Akxy9ULRksNt5RMLqb5RpG4c5LShuVVEWZA9oQ9a4WQQ,HK7aLFrSXgUhaTPCJpEBDS6kgfwG9kJUBUqThFhX5PMG,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/kLBWiIHZ4iwY66hrSfLnSLjy88EvjnVz1y2_-Zc0qoM,https://cdn.solsteads.com/citizens/1-154.png,Citizen 1#154,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/1-154,image,"[{'address': '9hhoJAKPCiSGTPu5JmoKBo9oRBxjmAbG3jvJPVakMjho', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",600,Cxa5FXcxjst6b2vkt1MQ5GJ1wEzYSrS1uras972fPPvG,"[{'trait_type': 'Background', 'value': 'Lavender'}, {'trait_type': 'Character', 'value': 'TV'}, {'trait_type': 'Clothing', 'value': 'Tee - Red'}, {'trait_type': 'Body Accessory', 'value': 'Bandana - Purple'}, {'trait_type': 'Expression', 'value': 'Not Impressed'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/kLBWiIHZ4iwY66hrSfLnSLjy88EvjnVz1y2_-Zc0qoM', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/1-154.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 9812}, 'howrare': {'rank': 10795}}"
5,3iQnAsBdvJPvE4M6xyzibK49gZxnxyG4qJzSBLiX85TP,2.6,3Ua2VNmoqZjadjseoBtT9ry2ZPY61HZ931KPUmCzQpio,51JgD5LagCF2gFCqbWKdb4yP5WbNs2vsGjiuAWzRDBV2,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/ZQ465YS1pHem1p6wsHoeubmKI5JkwqgeuylGY47qds8,https://cdn.solsteads.com/citizens/4-955.png,Citizen 4#955,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/4-955,image,"[{'address': '2sVbiADy2zGDZaXZpwdnXhc8WqYUSX68DmMvdQDU8LWD', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,HVmxoYK1SpVYLV8oiTgCrj4pV9s5frAVThfbqYuy3szk,"[{'trait_type': 'Background', 'value': 'Lavender'}, {'trait_type': 'Character', 'value': 'Jellyfish'}, {'trait_type': 'Clothing', 'value': 'Tee - Denim'}, {'trait_type': 'Expression', 'value': 'Lipstick'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/ZQ465YS1pHem1p6wsHoeubmKI5JkwqgeuylGY47qds8', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/4-955.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 12415}, 'howrare': {'rank': 12857}}"
6,8rm6Z6sQUcK3CgpRneTbRVF48JkR3fi8TU8AokeiWwum,2.6,3bqxxTyKUT8E6WCm7iXmjDxfsvKVk3TaorjSb55De9qy,51JgD5LagCF2gFCqbWKdb4yP5WbNs2vsGjiuAWzRDBV2,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/YWfaC8dKhqNCAk4eaEgW6SfJNtkfss3EkflQoJ7LLXE,https://cdn.solsteads.com/citizens/3-371.png,Citizen 3#371,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/3-371,image,"[{'address': 'EpiWiw186phb3SvTc21LNvtGR462H9rEZBB33RGD9xHM', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,BskvA1Eg9Aidj7xcK8boA3VRnQ3UWuwFD7dGxWwTfZSg,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Character', 'value': 'Yeti'}, {'trait_type': 'Clothing', 'value': 'Jacket - Denim Puffy'}, {'trait_type': 'Expression', 'value': 'Angry'}, {'trait_type': 'Head Accessory', 'value': 'Navy Hat'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/YWfaC8dKhqNCAk4eaEgW6SfJNtkfss3EkflQoJ7LLXE', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/3-371.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 9043}, 'howrare': {'rank': 9199}}"
7,6btK5rkcNQ3FKLgytVJhCW1x5EG3jF9JwS41q9LHa4JF,2.6,E6n1hWErKJ8WCfGHva6ofDSEvXWWGHzK1eGG74kv1KLb,AuPhF3RjcXFLagugr37kZL1pwtiPDQKkfxXQCtohekUg,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/AZl2z4bZr2KPYIEfqnJrV9BDjawMYvCYGX3JCN1Ip2U,https://cdn.solsteads.com/citizens/3-168.png,Citizen 3#168,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/3-168,image,"[{'address': 'EpiWiw186phb3SvTc21LNvtGR462H9rEZBB33RGD9xHM', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,gLJAeZTAS3H1WKFnUzQzp6tXQABt19ii3NMi145vNRp,"[{'trait_type': 'Background', 'value': 'Pale Green'}, {'trait_type': 'Character', 'value': 'Statue'}, {'trait_type': 'Clothing', 'value': 'Sweater - Denim'}, {'trait_type': 'Expression', 'value': 'Stoned'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/AZl2z4bZr2KPYIEfqnJrV9BDjawMYvCYGX3JCN1Ip2U', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/3-168.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 12695}, 'howrare': {'rank': 12906}}"
8,HUCMYdAqhQSmLhiq3kfKGafPyPhqZXhd2cwDPALMbayq,2.6,DxDouLm4rPC8ztj8MvZa2ixXi9FWKL7dJVdJnhCqmbCd,3XyNzENCemLFcSh9q8buEebMTqBQkNF29QLaXcEEXBee,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/c0t99o4lJtVBXXs5gI-KmDNiLjsmTj3mwkBJ2B4K9Hw,https://cdn.solsteads.com/citizens/3-1087.png,Citizen 3#1087,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/3-1087,image,"[{'address': 'EpiWiw186phb3SvTc21LNvtGR462H9rEZBB33RGD9xHM', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,6Nr3PdTZUKVXSmvE9PrVYcUYrCqLEdJLsZsGLeCHjzjL,"[{'trait_type': 'Background', 'value': 'Yellow'}, {'trait_type': 'Character', 'value': 'Cloud'}, {'trait_type': 'Clothing', 'value': 'Tee - Yellow'}, {'trait_type': 'Expression', 'value': 'Medieval'}, {'trait_type': 'Glasses', 'value': 'Inventor'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/c0t99o4lJtVBXXs5gI-KmDNiLjsmTj3mwkBJ2B4K9Hw', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/3-1087.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 6612}, 'howrare': {'rank': 7833}}"
9,Gzjz6EuPW2PoeN7Ef4XXTGvvaNBY1xrZeHSZzwuwXvVB,2.62,7QxxKE7WqBdNdnE1R19y2HMYSy3gqJomv3NNK4VoZM4b,HXmYtBiSFN8FH6uYMayAnFYyqamjFkbNLr331dADRcDs,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/6MIfUO9HQsaXww4TmihN4R3sg2JLLoX6Y0fDQILJEXw,https://cdn.solsteads.com/citizens/4-143.png,Citizen 4#143,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/4-143,image,"[{'address': '2sVbiADy2zGDZaXZpwdnXhc8WqYUSX68DmMvdQDU8LWD', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,9UUV22Pc3zmBD9MijWJVZGbZkhr8wVwxbGbiimhxXTUH,"[{'trait_type': 'Background', 'value': 'Pale Green'}, {'trait_type': 'Character', 'value': 'Yeti'}, {'trait_type': 'Clothing', 'value': 'Sweater - Orange'}, {'trait_type': 'Expression', 'value': 'Stoned'}, {'trait_type': 'Head Accessory', 'value': 'Mushrooms'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/6MIfUO9HQsaXww4TmihN4R3sg2JLLoX6Y0fDQILJEXw', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/4-143.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 7501}, 'howrare': {'rank': 8207}}"
10,59uSjJxKpoQxyxsmhdFaV8xWGMEPvb8XKCnxd8qSUeXW,2.64,6oAAQWBZBUyiUkqKFcBfnc4SqSUGdAhddYuGKgfKAaAX,3WaHFhgk2oojwaD2xGQgLpV2ySjbQjD2BziBR7LfVj5C,citizens_by_solsteads,Citizens by Solsteads,https://arweave.net/exn98ex_x5WY9hEyIX2J-Z4Nbc3AkBb93rt5OJSTG_c,https://cdn.solsteads.com/citizens/10-1406.png,Citizen 10#1406,"Guests for Solsteads, and an expansion into the surreal side of the metaverse.",https://solsteads.com/citizens/10-1406,image,"[{'address': '5sd5fQZRCrHyJGKr48Dj9dvjvq65YFwhQXfeE4CefWgn', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 93}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'verified': 1, 'share': 7}]",500,AkdoCfLjsNSBivMQBqSWv2bwUz3w7MTkPET6yDNCVytm,"[{'trait_type': 'Background', 'value': 'Pale Green'}, {'trait_type': 'Character', 'value': 'Statue'}, {'trait_type': 'Clothing', 'value': 'Sweater - Denim'}, {'trait_type': 'Body Accessory', 'value': 'Bandana - Denim'}, {'trait_type': 'Expression', 'value': 'Angry'}]","{'category': 'image', 'files': [{'uri': 'https://arweave.net/exn98ex_x5WY9hEyIX2J-Z4Nbc3AkBb93rt5OJSTG_c', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/citizens/10-1406.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'C88QbC8Z71apn3MoBExdbS6tTe3fv3uJQrnTNsFfpnc1', 'share': 45}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}, {'address': 'EYxVGJfw32cDgyVQJLegUESAwVjjyCdWz841bSWGjgc6', 'share': 7}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,,"{'moonrank': {'rank': 11180}, 'howrare': {'rank': 11757}}"
