,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegate,tokenDelegateValid,extern,rarity,v2
0,4rvZCQA7cCurH2ZSQWGyVz3YMfEWee2WFbQdm7cCV2y1,74.99,FQMov51W8EoKgSWVpeStrbTPbsKRwUiLdDmprgL4gwb4,AUtkztdM4ssoCnMBPjRUK8wXR9q7WT5eAepvZkTUPM1,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/mPb-R4m5CW8TBWsEVFMX4VtIGNkW7TRfnnfWidcYEnM,Degen Ape #9180,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,6VeQcbwdW312V5rvS9NKH33wBPEtKqt8WikGPFS1YmM7,"[{'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Fur / Skin', 'value': 'Purple / Peach'}, {'trait_type': 'Head', 'value': 'Mobster Hat'}, {'trait_type': 'Mouth', 'value': 'Eggplant'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': 'Academy Uniform'}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 9180}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/mPb-R4m5CW8TBWsEVFMX4VtIGNkW7TRfnnfWidcYEnM?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",HS2eL9WJbh7pA4i4veK3YDwhGLRjY3uKryvG1NbHRprj,False,"{'auctionHouse': {'auctionHouseKey': 'GWErq8nJf5JQtohg5k7RTkiZmoCxvGBJqbMSfkrxYFFy', 'requiresSignOff': False}}",{},
1,2JYrRqgYnNXUEw8QLZdyyjQRf8jUrwpLACupi3XH8jz5,75.9,562cawKp1XXXRmjzWXW2HVVUoXiYyqnNBoFjVEVEgRqm,Vx8cqQGpHnrJphjbJUGhFN89unmn3oSdupbuFEFeeZ1,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/tIjJbNUW803XWLrhbxqkZyNJvAK0-NgS_bjvyE9oEYs,Degen Ape #4428,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,tcmtJg89jkWyTmQaVqdtudp74VHMuweQ82QKN2n5DSc,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Fur / Skin', 'value': 'Albino / Blue'}, {'trait_type': 'Head', 'value': 'Sun Hat'}, {'trait_type': 'Mouth', 'value': 'Banana'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': 'No Traits'}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 4428}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/tIjJbNUW803XWLrhbxqkZyNJvAK0-NgS_bjvyE9oEYs?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'moonrank': {'rank': 8870}, 'howrare': {'rank': 8423}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
2,BqtipXcxe4gwHP22FLu6UVTNCzwb8QNL9VkW1Y27wzuJ,76.0,EgHG8yoC2xAkMjNXGWbGr9FqhvvbFjpAP2mTVrCarpxj,3iMNngRUK8W1Pfrsj3gAxbPuQXmcb3QJtHzDtdH811Qj,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/XKGYYQAeLkeF_NlKE3a-rrSr6B5wt_WnpnBPcvtfGeg,Degen Ape #2357,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,G63WoXvDphBevppPLpdJpTajdcYhwe3B9Km8B5BLKDZA,"[{'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Fur / Skin', 'value': 'Purple / Peach'}, {'trait_type': 'Head', 'value': 'Sun Hat'}, {'trait_type': 'Mouth', 'value': 'No Traits'}, {'trait_type': 'Teeth', 'value': 'Wooden Tooth'}, {'trait_type': 'Clothing', 'value': 'Dress'}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 2357}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/XKGYYQAeLkeF_NlKE3a-rrSr6B5wt_WnpnBPcvtfGeg?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'howrare': {'rank': 7422}, 'moonrank': {'rank': 4604}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
3,F5acGjoXNUk5xe8jcgJt26LQPzvpuF8YV3xoMCqaqfZX,78.5,7UJoKnPZoCFFX7Evb36yWfPXs3GRn5RXD9UcKohdg28j,93cNwUacwUxqoyQjjCMg8vsUxjYNi8DE6245DGfJfmkB,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/BHjp5jH9EH3bhouH5xpd6U0cRdP4cXcZnHxsQnrJZqA,Degen Ape #968,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,EKe3nbPtZuvQfrM7SyffXfzupUFmFy8nZzm23QxTsWCA,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Fur / Skin', 'value': 'Blue / Peach'}, {'trait_type': 'Head', 'value': 'Floral Crown'}, {'trait_type': 'Mouth', 'value': 'Sandwich'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': 'No Traits'}, {'trait_type': 'Eyewear', 'value': 'Shutter Shades'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 968}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/BHjp5jH9EH3bhouH5xpd6U0cRdP4cXcZnHxsQnrJZqA?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'howrare': {'rank': 8270}, 'moonrank': {'rank': 6540}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
4,4GDoQB79SndESMWKaPdmYqkHn38Sk4Q7PeG48Fk4Ahry,78.5,7wnp21h2DHnTEtjfucBXio7sUXtaBY6SpiKn9v8uD9Kb,93cNwUacwUxqoyQjjCMg8vsUxjYNi8DE6245DGfJfmkB,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/LZRkqYU6gmuQgKECNfqZ8DgHEULCuqfwGoOLw_Um4UE,Degen Ape #3811,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,3n63Zj9B85CLoeCJgXFyMrD4ySiJtiZLWTvNUDvBaLbQ,"[{'trait_type': 'Background', 'value': 'Yellow'}, {'trait_type': 'Fur / Skin', 'value': 'Black / Gray'}, {'trait_type': 'Head', 'value': 'No Traits'}, {'trait_type': 'Mouth', 'value': 'Sandwich'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': ""Maid's Uniform""}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 3811}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/LZRkqYU6gmuQgKECNfqZ8DgHEULCuqfwGoOLw_Um4UE?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'moonrank': {'rank': 9254}, 'howrare': {'rank': 9343}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
5,HvmiUzSStEWTYkG64bTJrLXrbq6Ldax5bXhF3SttKvqL,78.5,8MMbKW5hJyCprPyZ5yguMWWn6qk2Niax2ioyRqomUye3,93cNwUacwUxqoyQjjCMg8vsUxjYNi8DE6245DGfJfmkB,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/w-MVeLcxGT48kdcJ6yKnhvxwtLJiMAkZtsykQdoSIsI,Degen Ape #692,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,A6ob7xwGVN3S6JtgdGk3s713HZEp8DBhLvU2uCCDBMeu,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Fur / Skin', 'value': 'Black / Peach'}, {'trait_type': 'Head', 'value': ""Sailor's Hat""}, {'trait_type': 'Mouth', 'value': 'No Traits'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': 'Dress'}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 692}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/w-MVeLcxGT48kdcJ6yKnhvxwtLJiMAkZtsykQdoSIsI?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'moonrank': {'rank': 8205}, 'howrare': {'rank': 8228}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
6,G8fgmx9AiszrU51Zh9yvTdNfqrZQLuDcow8X3Qxq8pL4,78.5,DPWYDPwpeqcVmyNXpTX44y37Xfh42EWJTZrVE6RxDTah,93cNwUacwUxqoyQjjCMg8vsUxjYNi8DE6245DGfJfmkB,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/dG34oti8oZY8AwBqiC1wgdmdz5lBt7GiGQ5hyAF3zgs,Degen Ape #2356,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,HwbbeDqKSzFM6BxeDHj1pD1BqsLwtAkdzxJfobXePwbc,"[{'trait_type': 'Background', 'value': 'Purple'}, {'trait_type': 'Fur / Skin', 'value': 'Purple / Purple'}, {'trait_type': 'Head', 'value': 'Straw Hat'}, {'trait_type': 'Mouth', 'value': 'No Traits'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': ""Maid's Uniform""}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 2356}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/dG34oti8oZY8AwBqiC1wgdmdz5lBt7GiGQ5hyAF3zgs?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",,False,,"{'howrare': {'rank': 7524}, 'moonrank': {'rank': 8143}}","{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
7,C43wxpBFQt7tG96QctjbuZRspLCCwoeuh36YMNW897rc,79.49,HN2r9akxNUCRn7gaDbuk6Cp3MJR8Sm79nxzoygGEhVeC,AbibWujhWkMZzzG8ePvS9fYe6iXd7sodQFokiLfsS7oF,degenerate_ape_academy,Degenerate Ape Academy,https://arweave.net/AmEp6Pt3oi6iGmU2cor7uczAu4eElmi7p01SnaDp6fc,Degen Ape #4973,"Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.",,image,"[{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'verified': 0, 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'verified': 0, 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'verified': 0, 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'verified': 0, 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'verified': 1, 'share': 1}]",420,AbCD2efuPqQKqFZrU7V61L3FSoQcQZdrw5oSi9vdJNY6,"[{'trait_type': 'Background', 'value': 'Yellow'}, {'trait_type': 'Fur / Skin', 'value': 'Brown / Peach'}, {'trait_type': 'Head', 'value': 'Straw Hat'}, {'trait_type': 'Mouth', 'value': 'Hotdog'}, {'trait_type': 'Teeth', 'value': 'No Traits'}, {'trait_type': 'Clothing', 'value': 'Leather Jacket'}, {'trait_type': 'Eyewear', 'value': 'No Traits'}, {'trait_type': 'generation', 'value': 1}, {'trait_type': 'sequence', 'value': 4973}]","{'category': 'image', 'creators': [{'address': '9BKWqDHfHZh9j39xakYVMdr6hXmCLHH5VfCpeq2idU9L', 'share': 39}, {'address': '9FYsKrNuEweb55Wa2jaj8wTKYDBvuCG3huhakEj96iN9', 'share': 25}, {'address': 'HNGVuL5kqjDehw7KR63w9gxow32sX6xzRNgLb8GkbwCM', 'share': 25}, {'address': '7FzXBBPjzrNJbm9MrZKZcyvP3ojVeYPUG2XkBPVZvuBu', 'share': 10}, {'address': 'DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX', 'share': 1}], 'files': [{'uri': 'https://arweave.net/AmEp6Pt3oi6iGmU2cor7uczAu4eElmi7p01SnaDp6fc?ext=png', 'type': 'image/png'}]}",1,DC2mkgwhy56w3viNtHDjJQmc7SGu2QX785bS4aexojwX,1,"{'verified': 1, 'key': 'DSwfRF1jhhu6HpSuzaig1G19kzP73PfLZBPLofkw6fLD', 'data': {'name': 'Degenerate Ape Academy', 'image': 'https://arweave.net/F4q5hB2bkAhqZvLfJVqcncxTGWUSG8toaS78s4QDx_Y', 'description': 'Deep in the heart of Dingus Forest echoes the sleepless cries of a troop of 10,000 apes. These aren’t just regular apes, however. These are degenerate apes.'}}",HS2eL9WJbh7pA4i4veK3YDwhGLRjY3uKryvG1NbHRprj,False,"{'auctionHouse': {'auctionHouseKey': 'GWErq8nJf5JQtohg5k7RTkiZmoCxvGBJqbMSfkrxYFFy', 'requiresSignOff': False}}",{},
