,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
28,2dxoohMBJFarCamJCbtNvKVCySuM2u9hz535hCCREpua,17.89,2JGsL9pogqaKmySeAncD84HSUy2MobN4cUTMrxVZXBBi,5BmDzBup7RUBWZLKEwbzSt3bFgpKubCJAqSN6zQxG9p1,sea_shanties,Sea Shanties,https://arweave.net/JZ-n5K6fxndUhKrHJb_WHbNXqS-u7lxcoyqzOQXGybE,Sea Shanties #1518,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,A4VXcCj1Mvtx2XDMRn8u4uYEBYWTeh4mnEM6AVvqH2GM,"[{'trait_type': 'Windows', 'value': 'Green'}, {'trait_type': 'Background', 'value': 'Long Valley Nights'}, {'trait_type': 'Easter Head Base', 'value': 'Crested Slate Head'}, {'trait_type': 'Wall', 'value': 'Blue'}, {'trait_type': 'Easter Head Nose', 'value': 'Slate'}, {'trait_type': 'Door', 'value': 'Open Red Door'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/JZ-n5K6fxndUhKrHJb_WHbNXqS-u7lxcoyqzOQXGybE'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 197}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
29,BuQGCbqyPTLzzALxjtM7CKYia9XB3sM7CicHwvHMzdSa,17.9,Zep9U8gb2YvyoGmjTDtps97M1wa2faGm9rL7j2E6yJY,EC7AgXnXMLdkZm5eeAPBCH7UobFq9jHkxbTpbByMRY9G,sea_shanties,Sea Shanties,https://arweave.net/ehezE-n3t9LevlfAwunOmLbtgfRO9ZR2RcuAnkk2jcs,Sea Shanties #3320,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': 'Dc3hBwXPkhpzbGTs28k2FrgrTndE7GsHpBkWrdSMhLX5', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,HtHmPYgTPvKouE3gWYV8sN1iYi8472QxmXHTrLt1mqrF,"[{'trait_type': 'Roof', 'value': 'Capped Roof'}, {'trait_type': 'Door', 'value': 'Steel'}, {'trait_type': 'Trait 2', 'value': 'Dive Bar Sign'}, {'trait_type': 'Trait 1', 'value': 'Driftwood Roof'}, {'trait_type': 'Background', 'value': 'Shill City Ghetto'}, {'trait_type': 'Base', 'value': 'Fine Scrap House'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/ehezE-n3t9LevlfAwunOmLbtgfRO9ZR2RcuAnkk2jcs'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 2388}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
30,9gktYLdsw1xEBSHZqMzkJaQzZj4qpUFf6ed5yHnSgYPG,18.75,8StX9XcByKPpnatujSFvYmRxeenTJ7hpPxBcPYyMV9CP,HQMAgMzHpp8Xr2HtygzUPLdfnuL5ZQxFQP3J1jmcChqV,sea_shanties,Sea Shanties,https://arweave.net/8ejf2dCilKQSFuz3n3KqzL6ECMl0jREyU_9wjklbINg,Sea Shanties #3257,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': 'Dc3hBwXPkhpzbGTs28k2FrgrTndE7GsHpBkWrdSMhLX5', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,Eu2M6W5UL9ne2S2T3WJqXFujP4A7ajqUiLp9F4Nnn867,"[{'trait_type': 'Background', 'value': 'The Back Wall'}, {'trait_type': 'Base', 'value': 'Coral Bare'}, {'trait_type': 'Chimney', 'value': 'Scrap'}, {'trait_type': 'Window', 'value': 'Blue Invader'}, {'trait_type': 'Walls', 'value': 'None'}, {'trait_type': 'Door', 'value': 'Wood'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/8ejf2dCilKQSFuz3n3KqzL6ECMl0jREyU_9wjklbINg'}], 'category': 'image', 'creators': [{'share': '100', 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1027}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
31,4EZdkW87kiMrWbFCi2poJZJpZSF53VYiY3Tbrgqb7kSe,19.0,7z7fLgKrDrmsjCXxGa7NzmUEbF5b5JDZRRZLBnByHSwY,6Qy1PoH5J5MxrHrApF8RK2vMrLdrDL5r9Z2NUyxVQFet,sea_shanties,Sea Shanties,https://arweave.net/2LQG82td3WFtEb5t9VCSqpZMlNdn7Unk-YlfOd9_el0,Sea Shanties #3333,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': 'Dc3hBwXPkhpzbGTs28k2FrgrTndE7GsHpBkWrdSMhLX5', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,H1NtCaUGGFiiwKfW2HoejaEAiSNsiWW8ecF5LcjhNcVW,"[{'trait_type': 'Door', 'value': 'Wooden'}, {'trait_type': 'Trait 2', 'value': 'Glowing Light'}, {'trait_type': 'Roof', 'value': 'Scrap Chimney'}, {'trait_type': 'Trait 1', 'value': 'Vent'}, {'trait_type': 'Background ', 'value': 'Go to Shill City'}, {'trait_type': 'Base', 'value': 'Toxic Waste Site'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/2LQG82td3WFtEb5t9VCSqpZMlNdn7Unk-YlfOd9_el0'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 2017}},False,
32,5YFwMf6z7bynq65BsoLT6cXue6dPYRaQVExNjuZqtFeL,19.3,3ojvqMtgDCPrF5MtzujByEocoEhkHbCHQzLmihgZht9m,E8MEEBBvQzCoDkVRCfGRKtsrrb9R4WYqv3rB2emR8zbj,sea_shanties,Sea Shanties,https://arweave.net/dfSftlZY3LZsWp2I-95od2ihMWWKTnNbCgzjdaiwm4o,Sea Shanties #1424,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,JARAQRMjyfV3YfrZnL216ZfdZShLxhkixi9pW6n7aJME,"[{'trait_type': 'Wall', 'value': 'Purple'}, {'trait_type': 'Background', 'value': 'City View'}, {'trait_type': 'Easter Head Nose', 'value': 'Volcanic'}, {'trait_type': 'Windows', 'value': 'Green'}, {'trait_type': 'Easter Head Base', 'value': 'Crested Jade'}, {'trait_type': 'Door', 'value': 'Open Blue Door'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/dfSftlZY3LZsWp2I-95od2ihMWWKTnNbCgzjdaiwm4o'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 160}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
33,GCQRBvnbNoQRfJoqXCCYxKZtPoTjdo5YWeoDE2WSRuex,19.5,7HD7AVPXGupysdweVcdkxBPnstWExPjhCXKMTLPkgzCo,HTHrQX54epwZgapr3oshrXWGf7qkWtLTkCMQk6LY7hW2,sea_shanties,Sea Shanties,https://arweave.net/fw_bITdEDsLif4tHrTxDXgUEP1E3104dNw37hUgrjP8,Sea Shanties #1845,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,7Z8getdVAwkyfiAef7dP5UZahqUXRM6HbV6HfxbzxN2o,"[{'trait_type': 'Window', 'value': 'Eyes'}, {'trait_type': 'Base', 'value': 'Fresh Pineapple'}, {'trait_type': 'Chimney', 'value': 'Rust'}, {'trait_type': 'Background', 'value': 'City View'}, {'trait_type': 'Door', 'value': 'Wooden'}, {'trait_type': 'Walls', 'value': 'Purple'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/fw_bITdEDsLif4tHrTxDXgUEP1E3104dNw37hUgrjP8'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1217}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
34,7qfiZD4JNhPfR4m6qf5rYPn9fVgd82fFqezBGTyuE4bw,19.5,D7SRxz9eH6GN6RwHPBTHRrUJTY3nTdfrx8huYtnYkdFr,FW9iYE3iivSKLJxu7jRNUv4DN2DCyLvRTEsEFjzDMzyZ,sea_shanties,Sea Shanties,https://arweave.net/ovH_iCr4eV8-t3sOfKRO_OUAUDseA_QVtaT0ZyKo9tQ,Sea Shanties #2049,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,6QxnEoUMfokGqQD5b1XtabfXi8NDYZby2univcQmchTH,"[{'trait_type': 'Background', 'value': 'The Back Wall'}, {'trait_type': 'Base', 'value': ""The King's Crown Pineapple""}, {'trait_type': 'Chimney', 'value': 'Steel'}, {'trait_type': 'Window', 'value': 'Left Eye'}, {'trait_type': 'Walls', 'value': 'Red'}, {'trait_type': 'Door', 'value': 'Steel'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/ovH_iCr4eV8-t3sOfKRO_OUAUDseA_QVtaT0ZyKo9tQ'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 2045}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
35,3aLjw7vZWPmQFS3hsSkVHeYCC6ykNyqZYt8q8GvprCZQ,19.9,12f9y99fEqFBQyRxs1MExEkNSfc95G5yotVHCW6tZpnx,H8K8LTuHt1A3qzrk5j7iZqTM6jaAgFFbYQy5tbnRaFhj,sea_shanties,Sea Shanties,https://arweave.net/s22bV-9prUgZ6D1kbw_MD0G_bhY3-B4i6o8e63-Gi1Y,Sea Shanties #1929,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,HA7A3kHLNWVs7Nm4vdnQrYissXyQXDqGu1GXFBrGtiT8,"[{'trait_type': 'Chimney', 'value': 'Scrap'}, {'trait_type': 'Base', 'value': 'Fresh Pineapple'}, {'trait_type': 'Window', 'value': 'Left Eye'}, {'trait_type': 'Walls', 'value': 'Purple'}, {'trait_type': 'Background', 'value': 'City View'}, {'trait_type': 'Door', 'value': 'Pest'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/s22bV-9prUgZ6D1kbw_MD0G_bhY3-B4i6o8e63-Gi1Y'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1799}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
36,J7QmDZZ8TQ7bueS1Uew3BCceX43KSj3LzCtMLqqunzm6,19.97,BUwVE6G1rSjqKgdaqmFmxjFSBdJm32LgXNY13yiRquZa,8MB7KCaNhrrdtVztG6GpmHCM95CTsVYjGYV1GR4T5vkr,sea_shanties,Sea Shanties,https://arweave.net/oh95VNZgI5DeVdywO-62AtpW85N0ZRTTNZa6Mh8xvDk,Sea Shanties #3231,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': 'Dc3hBwXPkhpzbGTs28k2FrgrTndE7GsHpBkWrdSMhLX5', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,22sgwAj12yRE37Azft8HahVLnJtvtW6SfU5uHpLchmwu,"[{'trait_type': 'Roof', 'value': 'Pot Lid'}, {'trait_type': 'Background', 'value': 'Shill City Ghetto'}, {'trait_type': 'Trait 2', 'value': 'Sewage Drain'}, {'trait_type': 'Base', 'value': 'Scrap House'}, {'trait_type': 'Trait 1', 'value': 'Driftwood Roof'}, {'trait_type': 'Door', 'value': 'Steel'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/oh95VNZgI5DeVdywO-62AtpW85N0ZRTTNZa6Mh8xvDk'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 2846}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
37,HwK71BRcx4NtENc8rt84A2gMcRV1VYCqRCPdC3vxT4p8,20.0,BXHgCAZUzpAXhVyabL5JuyVAXXsQfqxdzDdyfgxDha4t,8iZ9ExkwLQoo5rvKFYxemDt3ZEDDkzPNvj9HYyrXvriB,sea_shanties,Sea Shanties,https://arweave.net/pyayWMhxWCaHIaAYXtuHuNcdNa6R6yebApcJTW8m3OM,Sea Shanties #1937,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,HaotqvHyKjC137ezxzvBuXmFj7uQmn5cWhii8yUxyaLp,"[{'trait_type': 'Base', 'value': 'Bare Pineapple'}, {'trait_type': 'Window', 'value': 'Single Eye'}, {'trait_type': 'Walls', 'value': 'Purple'}, {'trait_type': 'Background', 'value': 'Long Valley Nights'}, {'trait_type': 'Chimney', 'value': 'Steel'}, {'trait_type': 'Door', 'value': 'Wooden'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/pyayWMhxWCaHIaAYXtuHuNcdNa6R6yebApcJTW8m3OM'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1384}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
38,xegGJnJYr9428hSZGfkbgyM3DdQBSuLCuaedcTDhAiq,20.0,2qY62Rm77aMeQ4TVF3JFGhLFHmaneVJMrrJLR9siCB7M,3aLFd6npaHTZ3iXpaHpYxPq1cuW8PzaF3Z1hC25qU1MD,sea_shanties,Sea Shanties,https://arweave.net/aNAacrH9xvEzbaBdn3T2NZzgMWBf35rwodz3doFPMhA,Sea Shanties #2071,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,ETmvv6w4txjCY713Emy9ijN9ZR8PaPjUN1sKHmLyYeJk,"[{'trait_type': 'Walls', 'value': 'Blue'}, {'trait_type': 'Chimney', 'value': 'Scrap'}, {'trait_type': 'Base', 'value': 'Bare Pineapple'}, {'trait_type': 'Door', 'value': 'Steel'}, {'trait_type': 'Background', 'value': 'The Back Wall'}, {'trait_type': 'Window', 'value': 'Right Eye'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/aNAacrH9xvEzbaBdn3T2NZzgMWBf35rwodz3doFPMhA'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1886}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
39,1mJeSwX7s8YjGLc6X6oR5dsPmQYuMcGC5nDaUyPfMkf,20.0,6gdDcqFn6ytunWD7xuoFji2k4hyFmg9H5ktR1tfZhKp1,4uY3rRxMeNADwHAHLLUJC8Gy3Y9BxC6kpcKqMEVP1RUn,sea_shanties,Sea Shanties,https://arweave.net/1jNYT8PWCEuzf4A3T1Y6rmDqkbpRXbbuQ1U-lQ9wNoE,Sea Shanties #1469,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,2oigdZKredz4YPLdipHNEd2hW6GANG6Nmi8v1C9nPqtZ,"[{'trait_type': 'Wall', 'value': 'None'}, {'trait_type': 'Easter Head Nose', 'value': 'Topaz'}, {'trait_type': 'Easter Head Base', 'value': 'Crested Jade'}, {'trait_type': 'Windows', 'value': 'Purple'}, {'trait_type': 'Door', 'value': 'Open Red Door'}, {'trait_type': 'Background', 'value': 'The Back Wall'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/1jNYT8PWCEuzf4A3T1Y6rmDqkbpRXbbuQ1U-lQ9wNoE'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 139}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
40,H5g5duvzaDx77xWsJLJN8v1CSLMn4YgxB2p1ma2aLxoF,20.0,8BvwV8JCZiREL59Aa7zHyN9s2Pw5ViLQHAWTSCrTH4m1,3QRJSt2n2nfuegTgkXKJ6iKgHCtQKTj7f3po5z26xqsk,sea_shanties,Sea Shanties,https://arweave.net/drejrt4DBTXpFzZAehQNyQeuI7QE8Y2SZ2p6KJmUnFA,Sea Shanties #926,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,38Jr4C3wvNRkpkwnP3twqQaQ91bTgt8JsA19QH25S4iM,"[{'trait_type': 'Trait 1', 'value': 'None'}, {'trait_type': 'Background ', 'value': 'Outskirts'}, {'trait_type': 'Roof', 'value': 'None'}, {'trait_type': 'Trait 2', 'value': 'Glowing Light'}, {'trait_type': 'Door', 'value': 'Wooden'}, {'trait_type': 'Base', 'value': 'Crushed Toxic Waste Barrel'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/drejrt4DBTXpFzZAehQNyQeuI7QE8Y2SZ2p6KJmUnFA'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 3172}},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
41,AddciMDAvuyXnSM18wAXzGDMo3GAfYRBsMNzVUTydeX2,20.0,J7CC88A9W5x4hbytmcGPjre87K7g3jnLCcruFUacq2dK,95ptU8VX5EayedS15cbEyEbeFdgu4Bf6rf7XXQKBtchz,sea_shanties,Sea Shanties,https://arweave.net/L1Sxer2xNJRGtg9oejNozYUnfkD_dyGGaUszR0jFdhc,Sea Shanties #746,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,D3VRjwsFH5v3hY2TGCnMg16jZAhqeiQAvTYAqqubDAo5,"[{'trait_type': 'Roof', 'value': 'Scrap Chimney'}, {'trait_type': 'Trait 1', 'value': 'Vent'}, {'trait_type': 'Base', 'value': 'Toxic Waste Barrel'}, {'trait_type': 'Trait 2', 'value': 'None'}, {'trait_type': 'Background ', 'value': 'Outskirts'}, {'trait_type': 'Door', 'value': 'Wooden'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/L1Sxer2xNJRGtg9oejNozYUnfkD_dyGGaUszR0jFdhc'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 2393}},False,
42,9yEkWXhGg9qWbCogGxM6KfFPHdrc9YPu6KzS4cuHobmD,20.0,6Ljji4awoeq7Bbc18QrWopM28hCR6aZSvF2PerGPoNWP,95ptU8VX5EayedS15cbEyEbeFdgu4Bf6rf7XXQKBtchz,sea_shanties,Sea Shanties,https://arweave.net/w9jfx8fR7Xj5vLyr1MBv4pJZ_o3G0EPK9mfPMNrvQNI,Sea Shanties #1981,The first Underwater Metaverse on the Solana Blockchain,image,"[{'address': '6CjUgT4zYdjEnXeL2YRxBr8BE1Na5nUZBt1WLxE3T9nB', 'verified': 1, 'share': 0}, {'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR', 'verified': 0, 'share': 100}]",800,9tPVxD6tgDhXWXW3QDCFmeiKQmeByQ24HMcxaH16oSV3,"[{'trait_type': 'Walls', 'value': 'None'}, {'trait_type': 'Window', 'value': 'Single Eye'}, {'trait_type': 'Door', 'value': 'Wooden'}, {'trait_type': 'Chimney', 'value': 'Steel'}, {'trait_type': 'Background', 'value': 'City View'}, {'trait_type': 'Base', 'value': 'Bare Pineapple'}]","{'files': [{'type': 'image/png', 'uri': 'https://arweave.net/w9jfx8fR7Xj5vLyr1MBv4pJZ_o3G0EPK9mfPMNrvQNI'}], 'category': 'image', 'creators': [{'share': 100, 'address': '994Gi3gWBWPHjxAqH4j43dbrSvnEDGP2erLGYHnjkXMR'}]}",1,4MpjH3ZyU4Hgvds848ApPQXWLRpoVQ3W92EPzpgQexe7,1,{},{'moonrank': {'rank': 1273}},False,
