,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern
200,Frtrb7GAqULMmh1949rRvxa8vm9NPhxM3bfyaVSzEDNY,11.0,83xtteBthrrJcqpm4jptcgTxB1a6uHYvPQ8iNnYGqNEC,F8JcGqBSibjTZaBKkN79GysKPGdFjvzmWgxAF1w6JVqu,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/8X8_Paf4GElzpquSe42pEX-zb4FIi2jMH8-SGvulK4A?ext=png,Degen Trash Panda #6346,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,13MmzVL22oji77dXsd74Mk9RvCHLuedmBdMUJ4MhP7vb,"[{'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Yellow'}, {'trait_type': 'MOUTH', 'value': 'Lollipop - Grin'}, {'trait_type': 'BODY', 'value': 'Denim Vest'}, {'trait_type': 'FUR', 'value': 'Scarred Brown - Grin'}, {'trait_type': 'HEAD', 'value': 'Pot'}, {'trait_type': '❤️', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/8X8_Paf4GElzpquSe42pEX-zb4FIi2jMH8-SGvulK4A?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
201,jLrdRCQKsWSFjNXbKseNtKA1qKPmyCgguE7NMEX5xxw,11.0,HYHRPsE5u46C7B8MtePRALRKKFuRGqFJBr7Hf8bhLjjk,BS52pVnuMTUSFUJry14R1pte1wRVSGMTMkszQTbLN53e,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/OGx5q02_CE3z3_dAHz4EHdKpLx8jfYUF3kvi5el7umY?ext=png,Degen Trash Panda #16866,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,DVfmWBZyAK5uMUiAYT69JpreqV9WV7deQdMVokh9Yui9,"[{'trait_type': 'HEAD', 'value': 'Beret'}, {'trait_type': 'MOUTH', 'value': 'Burnt Spoon - Smirk'}, {'trait_type': 'BACKGROUND', 'value': 'Green'}, {'trait_type': 'FUR', 'value': 'Red - Smirk'}, {'trait_type': 'BODY', 'value': 'Dress Shirt'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/OGx5q02_CE3z3_dAHz4EHdKpLx8jfYUF3kvi5el7umY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
202,EWFccK9UqnPC6q3a8TVZRUwnY5HSs2ZoHZ66NarEESwH,11.0,4cn7UVYs9LkYUc7xM2zGBj78hd7QDYJY89Hsai2nZhuA,91hkaS99AJJvtMJURkGrGy7SM6Rnvyeg2gM4varE5b5g,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/yT-Sm7S9py3dgNDV-NjhHty4T8R645ncNuXav5NRUBg?ext=png,Degen Trash Panda #14891,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'HHGsTSzwPpYMYDGgUqssgAsMZMsYbshgrhMge8Ypgsjx', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,54mXMJJrEUMPv4CZCd5c2ZWyrSATzi2QPVe48wMy3d6v,"[{'trait_type': 'HEAD', 'value': 'Headband'}, {'trait_type': 'BODY', 'value': 'No Traits'}, {'trait_type': 'FUR', 'value': 'Green - Smirk'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Green'}, {'trait_type': 'MOUTH', 'value': 'Crayon Shiv - Smirk'}]","{'files': [{'uri': 'https://www.arweave.net/yT-Sm7S9py3dgNDV-NjhHty4T8R645ncNuXav5NRUBg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
203,BnvBEsEfkcVRfvugScQo9UYbLUWUqhTJrKdCEwmZsuZZ,11.0,3Jaug8yXufAyJDx1PFiecR9Gg6cBvL2v452NvVZTadEJ,EqFaiTTMno2R81YMHFgAGkChJSNaTNLk6GTcexzFfZfM,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/PssFvRRc25GLJ5muMPGH_aR7PY6VIkl7hOtnC3poXVg?ext=png,Degen Trash Panda #2023,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,FgnXVfn7YmjG5BsPKmS3Hah3tJc6drV3YocE4jw39hu3,"[{'trait_type': 'BODY', 'value': 'Bandana'}, {'trait_type': 'GLASSES', 'value': 'Designer Glasses'}, {'trait_type': 'FUR', 'value': 'Blue - Smirk'}, {'trait_type': 'HEAD', 'value': 'Trucker Cap'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'MOUTH', 'value': 'Match Stick - Smirk'}, {'trait_type': '❤️', 'value': 4}]","{'files': [{'uri': 'https://www.arweave.net/PssFvRRc25GLJ5muMPGH_aR7PY6VIkl7hOtnC3poXVg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
204,3QG718G6Y4ozhaKCBehN9bFXf1Wp6aRVaodF42mkW7Yd,11.0,5ZdGX4j4CdtbjBLE6Zxp3FaZiZaZg9mcsp87PMC1evdC,6MZTViiNpRWuxWco9hJCdc5nELntT7LeTQf4DBqLpo9C,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/JN1YWeQqz7d9NCETusWMwUsra-l8gN4gTvLvP2b9tVM?ext=png,Degen Trash Panda #3743,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,BjxDUzpvyTkXRYEj7KWLQrr4ahJdQ5x1ztZwEEzP2BR6,"[{'trait_type': 'BODY', 'value': 'Singlet'}, {'trait_type': 'HEAD', 'value': 'Lampshade'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'FUR', 'value': 'Blue - Grin'}, {'trait_type': 'MOUTH', 'value': 'Bone - Grin'}, {'trait_type': '❤️', 'value': 3}]","{'files': [{'uri': 'https://www.arweave.net/JN1YWeQqz7d9NCETusWMwUsra-l8gN4gTvLvP2b9tVM?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
205,J8YxTKJ2FTLxpZfrNp4QBK3EKG7AL1tC1ZUXx3UraRzx,11.0,HZ72n1T5ivynLsv5LAQjyjkAi2AAGXfjWzz3sDukjpxW,D1W7VXBgFG2eH9h2hx54AbuWdSucJ6cBTmYRfSxeAejW,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/cmjaA3wrNC5vkM3sJGclWmqy-N6j--eFxe2LCxUzZcY?ext=png,Degen Trash Panda #1703,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,21tR3Qw1RMcuqcxDsbim4NAF11nQJeWsVdvLgLAJiqzD,"[{'trait_type': 'FUR', 'value': 'Brown - Smirk'}, {'trait_type': 'MOUTH', 'value': 'Crayon Shiv - Smirk'}, {'trait_type': 'BACKGROUND', 'value': 'Yellow'}, {'trait_type': 'GLASSES', 'value': 'Reading Glasses'}, {'trait_type': 'BODY', 'value': 'Football Jersey - Red/Blue'}, {'trait_type': 'HEAD', 'value': 'Pot'}, {'trait_type': '❤️', 'value': 1}]","{'files': [{'uri': 'https://www.arweave.net/cmjaA3wrNC5vkM3sJGclWmqy-N6j--eFxe2LCxUzZcY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
206,4YwZXjhpmp1wwcXttisVSuzPgBVxQkefzmnLpFr4ULWz,11.0,9whq61M44VXvpcuET4g12D64L4bTSSzqX5EJnaivromZ,FWcfUANeS9GnnhTpfep6ciaozF7LMi9dkHPRkXvUuk7K,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/hkt6RH5JOP94oHTNXKRb1GQb8f5jFJnApH4WXch-wyo?ext=png,Degen Trash Panda #15114,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'HHGsTSzwPpYMYDGgUqssgAsMZMsYbshgrhMge8Ypgsjx', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,BYS6sdcgLyuVPNY1gFAs6QubLTgt6QuJhhEWFidghxmF,"[{'trait_type': 'BODY', 'value': 'Singlet'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Purple'}, {'trait_type': 'FUR', 'value': 'Purple - Grin'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'HEAD', 'value': 'Colander'}, {'trait_type': '❤️', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/hkt6RH5JOP94oHTNXKRb1GQb8f5jFJnApH4WXch-wyo?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
207,4HLLz7nzRH98bBJSSMx2U1U1JssCy4yHBU7mtyz4vAu7,11.0,4aHXUunpGUH5848nvTRV8ruKKFGAEsqK1CXg8Amdrs6F,CTT65zXS3gUZVtsYJK8PUkhZKUveLWJF4g3UzgJJ7brX,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/P--2XYccztM7bG4GsjOM-VYYE__DPzF3z4O1S9kvEvE?ext=png,Degen Trash Panda #4806,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,C5Jc1oS81ux1q76UGRmmimkr1w1b7e2P5JgYsBraSeTa,"[{'trait_type': 'HEAD', 'value': 'Plunger'}, {'trait_type': 'MOUTH', 'value': 'Rat Tail - Smirk'}, {'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'BACKGROUND', 'value': 'Green'}, {'trait_type': 'BODY', 'value': 'Denim Vest'}, {'trait_type': 'FUR', 'value': 'Green - Smirk'}, {'trait_type': '❤️', 'value': 1}]","{'files': [{'uri': 'https://www.arweave.net/P--2XYccztM7bG4GsjOM-VYYE__DPzF3z4O1S9kvEvE?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
208,2CsyGuH7LUnWRAQT3UxZgxKWAMUmaifymi7c5tGqvQP1,11.11,8YnPaWFgaQviDjS3JeZiGSekmoHEaFZyLD1t61hxMQas,GYHHYNonctg8tjN9Kxct7BaSgM5rTK6pyUiwVKNNTLo9,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/ZnHsDf_M6cj7Q4TnnRpE1frYHnf5FCrw3re5LkIwxaU?ext=png,Degen Trash Panda #4819,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,E1Z4P1wspFoFYmbaXhn7gv6qoXkWYqyGtd9XaWM8o9vD,"[{'trait_type': 'GLASSES', 'value': 'No Traits'}, {'trait_type': 'HEAD', 'value': 'Degen Service Hat'}, {'trait_type': 'FUR', 'value': 'Scarred Blue - Grin'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'BODY', 'value': 'Bumbag'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': '❤️', 'value': 1}]","{'files': [{'uri': 'https://www.arweave.net/ZnHsDf_M6cj7Q4TnnRpE1frYHnf5FCrw3re5LkIwxaU?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,,{},HS2eL9WJbh7pA4i4veK3YDwhGLRjY3uKryvG1NbHRprj,"{'auctionHouse': {'auctionHouseKey': 'DEGEN3pHdRWgdPsp4PyKT8jmi2arvnpqJpkYiibHfQzA', 'requiresSignOff': False}}"
209,8njsxtmU3h45h3opnxT8qf6EDfZiZhEGTCJFBdqvy7Zw,11.11,5qybyxYKxaMRpKLW83Hh7RZHnRdomUr8kVhRvuqpPhpY,GRWStEshSnZTUm5vL6YfE6i2wMo1ib9BSyQRBe13Khfi,degenerate_trash_pandas,Degenerate Trash Pandas,https://www.arweave.net/5ek54QGmiu9TEnv1MDYKFRV7KwjW_lczHcGqAUdg-RE?ext=png,Degen Trash Panda #2646,"Inhabiting their own underworld society, the Degenerate Trash Pandas are governed by no individuals and live by no rules. What they have is their trash, and their trash is their treasure. They’ll do whatever they can to get their dirty little paws on it.",image,"[{'address': 'CLErvyrMpi66RAxNV2wveSi25NxHb8G383MSVuGDgZzp', 'verified': 1, 'share': 0}, {'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'verified': 0, 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'verified': 0, 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'verified': 0, 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'verified': 0, 'share': 26}]",420,6ThFKYrjbAvADXH4arB1se3BhHJ2TXc3iJqxKwP6M2kc,"[{'trait_type': 'HEAD', 'value': 'No Traits'}, {'trait_type': 'FUR', 'value': 'Scarred Blue - Grin'}, {'trait_type': 'BACKGROUND', 'value': 'Blue'}, {'trait_type': 'MOUTH', 'value': 'No Traits'}, {'trait_type': 'BODY', 'value': 'Engineer'}, {'trait_type': 'GLASSES', 'value': 'Star Glasses'}, {'trait_type': '❤️', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/5ek54QGmiu9TEnv1MDYKFRV7KwjW_lczHcGqAUdg-RE?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH', 'share': 59}, {'address': '3B86L4BrRjm9V7sd3AjjJq5XFtyqMgCYMCTwqMMvAxgr', 'share': 10}, {'address': '8BoJdKKz3j4bUGJdAdGhaiSpv1EM9HhSm1cjy1iPrfhk', 'share': 5}, {'address': 'ENACtpCWKJAomGtWVH2UqdNKmkR1Ft4V81gC4oUbi5W1', 'share': 26}]}",1,trshC9cTgL3BPXoAbp5w9UfnUMWEJx5G61vUijXPMLH,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}",{},,
