,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity,tokenDelegate,extern
0,AXbVskf7tCmtLWY1XV27q8XAi5WBcqHJD5Qtk5sDrSFh,13.0,1u1CRtRVT5cohqp2ZcYwR8wnA8Fg9VQfXVwn6cSfDLh,25MyJVN85qxFUuwXumCVMemj26jrGuws1BSEteJrvWRp,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/Xg82G-OHOPGBlVSC6Qk7h7MrdoSZg6M_cu4h2VS-NUs?ext=jpeg,Galactic Gecko #452,"As a member of the Alura racing faction, you stand on the shoulders of the giants of the Interstellar Relay. But you can live up to the geckos who came before you: or at least, you'll try.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,2aaFxkdVAzD94XM9jzXbS9aQPYzWjmMptci9URa2kVga,"[{'trait_type': 'Faction', 'value': 'Alura'}, {'trait_type': 'Body', 'value': 'Printed'}, {'trait_type': 'Mouth', 'value': 'Hungry'}, {'trait_type': 'Helmet', 'value': 'Identified Flying Object'}, {'trait_type': 'Ears', 'value': 'Captive Ear'}, {'trait_type': 'Eyes', 'value': 'Optical Enhancements'}, {'trait_type': 'Attribute Count', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/Xg82G-OHOPGBlVSC6Qk7h7MrdoSZg6M_cu4h2VS-NUs?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 5023}, 'howrare': {'rank': 1862}}",,
1,2bKpS8hyvdunX15zjHtN8z1Pd2qbkFjpN6d9T5bEPvzN,13.2,4EJzF3V6cVhwsAturnRQhwNU8WLxD41GmCe42gRZwYtT,78VpN7AiGSN18MgBdw1ZrEtU89rsBikyXU1QMmQ67DWX,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/O1yrGa88jF7ne7gF5crf6sTAYTceUxvmu7R1RpXHb00?ext=jpeg,Galactic Gecko #6694,"Eyeing the competition pulling up to the starting line, you feel deep within that you're the best gecko there - or, and this is no surprise for a Martu racer, the most cunning. Wait until your rival figures out what you did to their spaceship.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,Fh69yYtFzmKMRQC97PUi7xfMf6C6D7GQ8pA7CyVHDV1k,"[{'trait_type': 'Faction', 'value': 'Martu'}, {'trait_type': 'Body', 'value': 'Spotted Kiwi'}, {'trait_type': 'Armor', 'value': 'Distinguished Shirting'}, {'trait_type': 'Mouth', 'value': 'Pensive'}, {'trait_type': 'Ears', 'value': 'Viral Implant'}, {'trait_type': 'Eyes', 'value': 'Deluxe Shutters'}, {'trait_type': 'Attribute Count', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/O1yrGa88jF7ne7gF5crf6sTAYTceUxvmu7R1RpXHb00?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 4845}, 'howrare': {'rank': 6971}}",,
2,AS73E7BDtJAaqEeqvnUUgzJioHKcZfhh132cUoKrBqPG,13.4,GYKRVgewqdaBA85C69ddvdtxKckfaLR8GTtRquDemzoP,H99WGfhdriZB6zVZd2AsQeYRXt13FpHuXWRhUbCt2i77,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/BtDq0URrQ9tOzTBQwd-edHJtvUqDFDjZXtXhdfCBKvc?ext=jpeg,Galactic Gecko #7422,"Eyeing the competition pulling up to the starting line, you feel deep within that you're the best gecko there - or, and this is no surprise for a Martu racer, the most cunning. Wait until your rival figures out what you did to their spaceship.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,4XBTekqPeQMMUUx3mbNdqJUzERQ6nckbiTUHckVtniVi,"[{'trait_type': 'Faction', 'value': 'Martu'}, {'trait_type': 'Body', 'value': 'Spotted Kiwi'}, {'trait_type': 'Mouth', 'value': 'Fanged'}, {'trait_type': 'Helmet', 'value': 'Reliable Antennae'}, {'trait_type': 'Eyes', 'value': 'Orbital Retinas'}, {'trait_type': 'Attribute Count', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/BtDq0URrQ9tOzTBQwd-edHJtvUqDFDjZXtXhdfCBKvc?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'howrare': {'rank': 6557}, 'moonrank': {'rank': 7714}}",,
3,9x4ZPm4Qdord7uCg4XNKMk2T2F3wEBmfWq9s4snQEYYB,13.69,68R48CwzpiGkYgcVJejr7AjxTFJv69C93B5TNqzPW4vb,DnzJ8rMq9ys3RzVH4Tvw15QE6hvE6Cx5mZzbqvgqGDeC,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/udN6KweaBBIowM6OgIuVeNQ3UzC99gevJLsbwChWxks?ext=jpeg,Galactic Gecko #49,"As a member of the Alura racing faction, you stand on the shoulders of the giants of the Interstellar Relay. But you can live up to the geckos who came before you: or at least, you'll try.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,5jGa1cdpAGss66NwccSpaXf13PtBtBVgDPatefg5QSvD,"[{'trait_type': 'Faction', 'value': 'Alura'}, {'trait_type': 'Body', 'value': 'Lime'}, {'trait_type': 'Mouth', 'value': 'Pensive'}, {'trait_type': 'Helmet', 'value': 'Reliable Antennae'}, {'trait_type': 'Eyes', 'value': 'Groovy Perceptors'}, {'trait_type': 'Attribute Count', 'value': 5}]","{'files': [{'uri': 'https://www.arweave.net/udN6KweaBBIowM6OgIuVeNQ3UzC99gevJLsbwChWxks?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 8816}, 'howrare': {'rank': 9362}}",,
4,58FLoCYwnQS3jrwN1pWKdNnJyANZeHgAA8n8axuEJsQk,13.8,FxWEPLZQN4UpPDAY9Qzqn3rKMJPQxGt5Z39SwFKJuX8g,4VwWzpxU1mgfcFYR1t62ywa5yf6xS3CAMvbsdNgN4qbw,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/xyBjfxLb2NM4YQVJu3U1WPxtltV0aURdE8B57bUPfnY?ext=jpeg,Galactic Gecko #505,"Eyeing the competition pulling up to the starting line, you feel deep within that you're the best gecko there - or, and this is no surprise for a Martu racer, the most cunning. Wait until your rival figures out what you did to their spaceship.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,FtrgxkTHyuVWJtHgyrBiMAgzLz5SVxhpv5R7xE3BkURY,"[{'trait_type': 'Faction', 'value': 'Martu'}, {'trait_type': 'Body', 'value': 'Spotted Turquoise'}, {'trait_type': 'Armor', 'value': 'Collapsible Tubing'}, {'trait_type': 'Mouth', 'value': 'Pleased'}, {'trait_type': 'Helmet', 'value': 'Reliable Antennae'}, {'trait_type': 'Ears', 'value': 'Lunar Squid'}, {'trait_type': 'Eyes', 'value': 'Wonky Headlights'}, {'trait_type': 'Attribute Count', 'value': 7}]","{'files': [{'uri': 'https://www.arweave.net/xyBjfxLb2NM4YQVJu3U1WPxtltV0aURdE8B57bUPfnY?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'howrare': {'rank': 4501}, 'moonrank': {'rank': 2683}}",,
5,AURbrArvSBFJwtyXJyNGdUGvH4u4N6xvS9vsEKf4iGv6,14.42,Gyfpp7HE3ztY2ZBUf6fjTiCcKquavQNGHKDqwwV9KyRY,3av3GagvYh518YFDE6QxYuhXdUR5fA9DmTYqnYjrXdu2,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/FiYbQmH0M14VQ_Hoqf0dovTyEkHFr3MUrYYT9xrdy58?ext=jpeg,Galactic Gecko #3570,"Eyeing the competition pulling up to the starting line, you feel deep within that you're the best gecko there - or, and this is no surprise for a Martu racer, the most cunning. Wait until your rival figures out what you did to their spaceship.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,ANJjLB2kVLCmqcCTWb5VdeACnANoAqnjgKLdmXvPSqiU,"[{'trait_type': 'Faction', 'value': 'Martu'}, {'trait_type': 'Body', 'value': 'Lime'}, {'trait_type': 'Armor', 'value': 'Mini Cruiser'}, {'trait_type': 'Mouth', 'value': 'Fanged'}, {'trait_type': 'Helmet', 'value': 'Lunar Replica'}, {'trait_type': 'Eyes', 'value': 'Glassy Detectors'}, {'trait_type': 'Attribute Count', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/FiYbQmH0M14VQ_Hoqf0dovTyEkHFr3MUrYYT9xrdy58?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 4921}, 'howrare': {'rank': 5327}}",,
6,B9wQhKHtQe4hRux7b4QNuFMMAbreesoQ1VahSzukcJQk,14.49,DgQfHeSh8yRCFFuPBxtrc4gRB7WDcAxHJgt2qMSRjVXK,G5PuBTzo5iJ2JuvCHy9qzaBGTNsQ49yoUfLGSBoSpfqV,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/kwzgcUFnCb6jsUoNHWgqJ5DuTfUbVC5y9jxPao7fDMM?ext=jpeg,Galactic Gecko #9422,"With the help of your Targari brothers, you've calculated the magnetic fields, mapped the gamma ray bursts, and engineered your racing ship in your favor. May the best gecko win.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,2fMwREmi7TUQRShWBYcc75cFSKqnmFr9yasrDcJ7cZZ1,"[{'trait_type': 'Faction', 'value': 'Targari'}, {'trait_type': 'Body', 'value': 'Light Pink'}, {'trait_type': 'Armor', 'value': 'Cosmonautic Shielding'}, {'trait_type': 'Mouth', 'value': 'Hungry'}, {'trait_type': 'Helmet', 'value': 'Gibbous Blaster'}, {'trait_type': 'Ears', 'value': 'Prismatic Capacitors'}, {'trait_type': 'Eyes', 'value': 'Deluxe Shutters'}, {'trait_type': 'Attribute Count', 'value': 7}]","{'files': [{'uri': 'https://www.arweave.net/kwzgcUFnCb6jsUoNHWgqJ5DuTfUbVC5y9jxPao7fDMM?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 937}, 'howrare': {'rank': 6142}}",,
7,Ha5w71srAJP1BwpVzacHbwFfk3eBsQqGWHTeTVc8JY8N,14.5,6FGHK1ZStzR8JFBK13yULKbFarDQzCzQeaAAF63QLei7,J5M5TkgQKr2AByv99RWGZcchEFKPPZeo9KShbBDMJpvA,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/mITPr4UmoW0dGCoIjF8sAV_jQ4hxR9HOflmjF_CnwsM?ext=jpeg,Galactic Gecko #4583,"In the farthest reaches of the universe, the hearts of the gecko warriors of old beat within every Barada racer. You can feel their blood course through your veins as the Emperor Prime gives the signal: let the spaceship race begin.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,Bwe9vXR5ABwh866wToBpf1FHfSudPUjjTXS6APaLNBRa,"[{'trait_type': 'Faction', 'value': 'Barada'}, {'trait_type': 'Body', 'value': 'Light Pink'}, {'trait_type': 'Armor', 'value': 'Reptilian Thorns'}, {'trait_type': 'Mouth', 'value': 'Pleased'}, {'trait_type': 'Helmet', 'value': 'Plasmatic Guzzler'}, {'trait_type': 'Ears', 'value': 'Satellite Dish'}, {'trait_type': 'Eyes', 'value': 'Reptilian Gazers'}, {'trait_type': 'Attribute Count', 'value': 7}]","{'files': [{'uri': 'https://www.arweave.net/mITPr4UmoW0dGCoIjF8sAV_jQ4hxR9HOflmjF_CnwsM?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'howrare': {'rank': 9712}, 'moonrank': {'rank': 3370}}",,
8,BFLk22a8HZoX3nWucEM1AZpN1hMEJfU7JRHYdNSV6bg2,14.5,2ywRVtedu7cPuiAbtxEYUHuvsJTkYbeLzXMWWiTb9nEQ,7N9DZBHDg4v8jKz7ih1dzGGRDcpVQynLZ3nKhDbSMFxy,galactic_geckos,GGSG: Galactic Geckos,https://www.arweave.net/pVPPlBUmklhj9B69-dIabR8OFA6xTHB4gLXuX5UdyOk?ext=jpeg,Galactic Gecko #8916,"Eyeing the competition pulling up to the starting line, you feel deep within that you're the best gecko there - or, and this is no surprise for a Martu racer, the most cunning. Wait until your rival figures out what you did to their spaceship.",image,"[{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'verified': 1, 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'verified': 0, 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'verified': 0, 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'verified': 0, 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'verified': 0, 'share': 6}]",500,HKWzrVBpF8yW8ACSafJR8do9HaqBVMRuDde3pMthCsju,"[{'trait_type': 'Faction', 'value': 'Martu'}, {'trait_type': 'Body', 'value': 'Lime'}, {'trait_type': 'Armor', 'value': 'Spectral Cheesecloth'}, {'trait_type': 'Mouth', 'value': 'Pensive'}, {'trait_type': 'Helmet', 'value': 'Signal Deflector'}, {'trait_type': 'Eyes', 'value': 'Haunting Slits'}, {'trait_type': 'Attribute Count', 'value': 6}]","{'files': [{'uri': 'https://www.arweave.net/pVPPlBUmklhj9B69-dIabR8OFA6xTHB4gLXuX5UdyOk?ext=jpeg', 'type': 'image/jpeg'}], 'category': 'image', 'creators': [{'address': 'FEg3mmpcrcRsVTuc2n3oghHpRvAtEJJau4KWjaPpLKcA', 'share': 0}, {'address': 'N5QXCmRjQaBLR5RjMeTziSaH2ZR852tAzMSmVjptJ3M', 'share': 70}, {'address': '28zYMgLnv9RjVqwK7yhAuDFDYW17cmdfugYFKDf7UUga', 'share': 12}, {'address': 'F8x4gCzXVWuMEskSwHMRPFh7eGtEtgfkQweb7tPNKSG3', 'share': 12}, {'address': '4EjDN8YhcXQ5RXgRv5uTNFWYwkAmxLcdrjdEoQuS23Qq', 'share': 6}]}",1,HVQTKbAmQYBpxSE5sXRNgMtuhDQ7t1ewFpvAGwzAUmFM,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 6236}, 'howrare': {'rank': 9590}}",,
