,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,imgCDN,title,content,externalURL,propertyCategory,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2,rarity
58,BQRBBGSko6iat5VU4PoQY3djHbKTBAHLzqnEDocdnTZ2,44.5,53rVhwPVF2mTBmv5NoGdH7KvnzR15F3U11VBoH75QquD,2D5MtCysDiN6LVfk5tAKb9tLfURRkSmNTVTAEVAmknDk,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/NyeWRp7oZmRP42Lff6O-jz0TWrcVakHmPsn4R-98cvw?ext=png,https://cdn.solsteads.com/addresses/453-lamport-lane.png,453 Lamport Lane,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/453-lamport-lane,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,ENB2DhBUxC5XNAGN6QMw88wS9JdGupz5ZM8ea8jugVx2,"[{'trait_type': 'Biome', 'value': 'Arctic'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Modern'}, {'trait_type': 'House color', 'value': 'Blue'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Green'}, {'trait_type': 'Roof style', 'value': 'Shingle'}, {'trait_type': 'Roof color', 'value': 'Dark green'}, {'trait_type': 'Street name', 'value': 'Lamport Lane'}, {'trait_type': 'House number', 'value': 453}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/NyeWRp7oZmRP42Lff6O-jz0TWrcVakHmPsn4R-98cvw?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/453-lamport-lane.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 1257}, 'howrare': {'rank': 1024}}"
59,J77j7cUwziGhZh13ZFrF7dm6J4jzNHdhsiNiekTs4qSn,45.0,43uScsvxaevdTyhcPBPyMJythyDNTqtq2bWKQcy5VcGS,5fNPfnsxsZxBL88NprqTr1WQBsE5j5VBTpiqBRe2wfou,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/_FYO5vhKhLKRlU7TiozZPI_MZkdPXQ3ZViULZQiWaMM?ext=png,https://cdn.solsteads.com/addresses/556-jane-jacobs-way.png,556 Jane Jacobs Way,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/556-jane-jacobs-way,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,79HFBfS35KsVEGU81njpskDwa7GGHeUgUnnin8KmW2U6,"[{'trait_type': 'Biome', 'value': 'Desert'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Cottage'}, {'trait_type': 'House color', 'value': 'Dark green'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Dark green'}, {'trait_type': 'Roof style', 'value': 'Tin'}, {'trait_type': 'Roof color', 'value': 'Green'}, {'trait_type': 'Material', 'value': 'Brick'}, {'trait_type': 'Precipitation', 'value': 'Rain'}, {'trait_type': 'Street name', 'value': 'Jane Jacobs Way'}, {'trait_type': 'House number', 'value': 556}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/_FYO5vhKhLKRlU7TiozZPI_MZkdPXQ3ZViULZQiWaMM?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/556-jane-jacobs-way.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 137}, 'howrare': {'rank': 128}}"
60,4sSZKyjEp48D1qmr8RTEWuuJZxdzKADvJ88SrkeMM6ZP,45.0,2TLRKnbg5XeKqqh19KxS2g7VAGA586A45yS8kUDkyxhG,73c6Rgdk5ptn5tR3bJFUQzTLkXoMXcoafH3dXamryxs5,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/GkUFCo_lRQZ5WpDf8T1J4vgZEmCN3u4P_saKgOaie0k?ext=png,https://cdn.solsteads.com/addresses/318-delray-circle.png,318 Delray Circle,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/318-delray-circle,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,AnSpZgiABNaQ29QVgcdezbFG4cc8TwkCyyvRGUX7X6Qt,"[{'trait_type': 'Biome', 'value': 'Field'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Cottage'}, {'trait_type': 'House color', 'value': 'Blue'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Yellow'}, {'trait_type': 'Roof style', 'value': 'Skylight'}, {'trait_type': 'Roof color', 'value': 'Yellow'}, {'trait_type': 'Precipitation', 'value': 'Rain'}, {'trait_type': 'Street name', 'value': 'Delray Circle'}, {'trait_type': 'House number', 'value': 318}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/GkUFCo_lRQZ5WpDf8T1J4vgZEmCN3u4P_saKgOaie0k?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/318-delray-circle.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 1938}, 'howrare': {'rank': 2240}}"
61,2F2kXFEPMbYwHLtMxBRFyFahAyZk8JffwakDnSybGAh8,45.0,3y1ikMsAZPa759omRcjRgdms3nQbpQRQsnhj1d8T3y2V,97cUH2XzrkfN3wP3WA5AXdt4dcBej2MWE6vhMyqnJpPp,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/ZF1LrKk_Ky2V9-40cv4Xqzgd4E57XxzHOE-_JCSpcOY?ext=png,https://cdn.solsteads.com/addresses/641-clipping-drive.png,641 Clipping Drive,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/641-clipping-drive,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,Cck6zK97CW2KVbNqNXfw6NS2ZPmF1GHsGKm26qJ2mzNW,"[{'trait_type': 'Biome', 'value': 'Woods'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Cottage'}, {'trait_type': 'House color', 'value': 'Yellow'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Blue'}, {'trait_type': 'Roof style', 'value': 'Shingle'}, {'trait_type': 'Roof color', 'value': 'Blue'}, {'trait_type': 'Material', 'value': 'Vines'}, {'trait_type': 'Street name', 'value': 'Clipping Drive'}, {'trait_type': 'House number', 'value': 641}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/ZF1LrKk_Ky2V9-40cv4Xqzgd4E57XxzHOE-_JCSpcOY?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/641-clipping-drive.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 2265}, 'howrare': {'rank': 1985}}"
62,42oo1JhGYs2CMg8rznBoEcosn7CuVAvVXL71A4Gafuob,45.0,9G5q2PAcwieJsUVqRhb4eu4sA8TDpkFaYtcFzKEu9CVD,2G2opEAnw6vn7VLMv33oQh8nUnc62CjrkjEqmXSVAHks,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/HW041eNB4GjTEaGfRmpNhNaAaWBL4-ss6EFckfKu2ig?ext=png,https://cdn.solsteads.com/addresses/301-bit-boulevard.png,301 Bit Boulevard,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/301-bit-boulevard,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,BLNHzqasPvLCTgu2PXz7RC2UqwptUFnFYG1dM52CE1Jv,"[{'trait_type': 'Biome', 'value': 'Field'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Art Deco'}, {'trait_type': 'House color', 'value': 'Yellow'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Blue'}, {'trait_type': 'Roof style', 'value': 'Shingle'}, {'trait_type': 'Roof color', 'value': 'Green'}, {'trait_type': 'Street name', 'value': 'Bit Boulevard'}, {'trait_type': 'House number', 'value': 301}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/HW041eNB4GjTEaGfRmpNhNaAaWBL4-ss6EFckfKu2ig?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/301-bit-boulevard.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 2142}, 'howrare': {'rank': 2470}}"
63,9SMauN2wqznAnLS3XSGEico9umgwA2HP8U7PQGE9EuUT,45.0,GynFBUk8io8Na1BTDsKbSUPi3qJuMF3KKig4ecFKwhz3,9HE7HjVKdWNYw5cQ6EB1SkUiFf7QeJTEQwroeqAkkU4F,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/54sOEPuKOzHxiQI4oQLhWt7GOmyW43bMbTZdfruvNcQ?ext=png,https://cdn.solsteads.com/addresses/329-delray-circle.png,329 Delray Circle,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/329-delray-circle,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,GpKSj8dktV12ZEr82Ttsq1nXAvsaEJPMPrUP3Vg2CGaw,"[{'trait_type': 'Biome', 'value': 'Underwater'}, {'trait_type': 'House style', 'value': 'Cottage'}, {'trait_type': 'House color', 'value': 'Lavender'}, {'trait_type': 'Openings style', 'value': 'Shuttered'}, {'trait_type': 'Openings color', 'value': 'Lavender'}, {'trait_type': 'Roof style', 'value': 'Tin'}, {'trait_type': 'Roof color', 'value': 'Blue'}, {'trait_type': 'Street name', 'value': 'Delray Circle'}, {'trait_type': 'House number', 'value': 329}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/54sOEPuKOzHxiQI4oQLhWt7GOmyW43bMbTZdfruvNcQ?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/329-delray-circle.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 527}, 'howrare': {'rank': 770}}"
64,Bw14EyTJ1Xo6689as9WkAFgFkzMp5vrGnurbybpmnohE,45.0,6zVw5syGo6mDRVpu3pzkMqPJoWj6mgKgFGeWfyFh3XBh,91cwYBU3cR7ZgBjo4rtvTyVHKVdwEBE3XrXJTtJASYSG,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/31cgEUiNttFvCubXP4S6WjAhONJJdJNDDyLZNXKftQM?ext=png,https://cdn.solsteads.com/addresses/829-broadway.png,829 Broadway,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/829-broadway,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,25kYBdrQQvj4yh6Td1JTVQsnU8ZdCRT1iWu5cBxexygx,"[{'trait_type': 'Biome', 'value': 'City'}, {'trait_type': 'Sky', 'value': 'Sunset'}, {'trait_type': 'House style', 'value': 'Art Deco'}, {'trait_type': 'House color', 'value': 'Yellow'}, {'trait_type': 'Openings style', 'value': 'Crystal'}, {'trait_type': 'Roof style', 'value': 'Patio'}, {'trait_type': 'Roof color', 'value': 'Blue'}, {'trait_type': 'Street name', 'value': 'Broadway'}, {'trait_type': 'House number', 'value': 829}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/31cgEUiNttFvCubXP4S6WjAhONJJdJNDDyLZNXKftQM?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/829-broadway.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 446}, 'howrare': {'rank': 695}}"
65,9A41QtFzynBKukpY66rvGikfi3HWK3RtW4keyrcHYGFE,45.0,FAq4Lq8RdUtr7pzYZ6SXuMraPgWNq5vDUAZB4UYrKpZB,EjTNhxGaFNfETGqHCehUYJ4cgsz2XiMv2zGQmCYKerhQ,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/0QGttF7TPQEJwprXGXgDpWzOz6o3wSlhesy11KWtBsc?ext=png,https://cdn.solsteads.com/addresses/30-supple-circle.png,30 Supple Circle,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/30-supple-circle,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,2Jus14cz9u1FgYQtRtX7RXmf5FnAxkiQfPrif8g4uUPf,"[{'trait_type': 'Biome', 'value': 'Field'}, {'trait_type': 'Sky', 'value': 'Sunset'}, {'trait_type': 'House style', 'value': 'Mansion'}, {'trait_type': 'House color', 'value': 'Red'}, {'trait_type': 'Openings style', 'value': 'Crystal'}, {'trait_type': 'Roof style', 'value': 'Skylight'}, {'trait_type': 'Roof color', 'value': 'Blue'}, {'trait_type': 'Street name', 'value': 'Supple Circle'}, {'trait_type': 'House number', 'value': 30}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/0QGttF7TPQEJwprXGXgDpWzOz6o3wSlhesy11KWtBsc?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/30-supple-circle.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 876}, 'howrare': {'rank': 1215}}"
66,DCJskAps48DsqvWLs7VZKGfd1zA8EC57sXeVGUZyUSBH,45.0,8VCtLtSEu1aq6s5LSyryYvb3BQpCREWBo7Fkx6hZ6Lkw,nFwAdU7g913QXCgbRgED84aNcbCj1txndfqmyN98QHG,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/tNEMnKSxIcCqEdfbrJxbcAB2EwoMFwYEEf57SCQmlQ4?ext=png,https://cdn.solsteads.com/addresses/87-ape-lane.png,87 Ape Lane,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/87-ape-lane,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,DzMbZ8rPnXrcaxJbQVuPEAbhBdR6oWcUXUXj14zbPU7U,"[{'trait_type': 'Biome', 'value': 'Desert'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Modern'}, {'trait_type': 'House color', 'value': 'Red'}, {'trait_type': 'Openings style', 'value': 'Shuttered'}, {'trait_type': 'Openings color', 'value': 'Yellow'}, {'trait_type': 'Roof style', 'value': 'Shingle'}, {'trait_type': 'Roof color', 'value': 'Yellow'}, {'trait_type': 'Material', 'value': 'Vines'}, {'trait_type': 'Precipitation', 'value': 'Rain'}, {'trait_type': 'Street name', 'value': 'Ape Lane'}, {'trait_type': 'House number', 'value': 87}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/tNEMnKSxIcCqEdfbrJxbcAB2EwoMFwYEEf57SCQmlQ4?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/87-ape-lane.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'howrare': {'rank': 986}, 'moonrank': {'rank': 1704}}"
67,4PNrBDqNWk85s8rQmjrnq58wMkCV92rQcaShJfVc4pKm,45.0,CmJY1YC8mMTTMqNz3ZYa3hExnPfAvkNMmemwmzZAdsjZ,PYjq1tVviejLDuARNgMzbCPkAddnjy83Fc9zqYwdbjN,solsteads_surreal_estate,Solsteads Surreal Estate,https://www.arweave.net/5bJLy0C0VheWl6iQJC2gthK6-76WzixltZFt2WPT0U0?ext=png,https://cdn.solsteads.com/addresses/668-dahlia-drive.png,668 Dahlia Drive,A Solstead: Your very own piece of surreal estate.,https://solsteads.com/668-dahlia-drive,image,"[{'address': '7CHTGqC92K2AGwMZ5n92hykdzUAWbVpCvQ4jrLA7dCu3', 'verified': 1, 'share': 0}, {'address': '4sNgxccfuUhVZYEX2ZAG3sVsg82Ri9JYo9ZemLmR4YrK', 'verified': 0, 'share': 100}]",500,JMryFRfHqa9vn3crFNdQQcDKPCBVswQVT4uhRabWwye,"[{'trait_type': 'Biome', 'value': 'Field'}, {'trait_type': 'Sky', 'value': 'Day'}, {'trait_type': 'House style', 'value': 'Cottage'}, {'trait_type': 'House color', 'value': 'Blue'}, {'trait_type': 'Openings style', 'value': 'Rounded'}, {'trait_type': 'Openings color', 'value': 'Dark green'}, {'trait_type': 'Roof style', 'value': 'Shingle'}, {'trait_type': 'Roof color', 'value': 'Yellow'}, {'trait_type': 'Precipitation', 'value': 'Rain'}, {'trait_type': 'Street name', 'value': 'Dahlia Drive'}, {'trait_type': 'House number', 'value': 668}]","{'category': 'image', 'files': [{'uri': 'https://www.arweave.net/5bJLy0C0VheWl6iQJC2gthK6-76WzixltZFt2WPT0U0?ext=png', 'type': 'image/png'}, {'uri': 'https://cdn.solsteads.com/addresses/668-dahlia-drive.png', 'type': 'image/png', 'cdn': True}], 'creators': [{'address': '85fDijuXEzUW4zjGwgC3kVNdkbZ3D6RHZFFJZndFUEBa', 'share': 42}, {'address': 'ASBsEqEw5bWD2rpiq4JgF8pBjBDVFMDFS5eXXyVf3gDF', 'share': 52}, {'address': 'CL4SAG1ZTVPUVHVf9cLk2nghwQs235NrY4TQXvSKndhi', 'share': 6}]}",1,Ase9PHQ7oKeTKZqtRvxRa48QigMKhbusMsr1KiHJXsPt,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}","{'moonrank': {'rank': 1629}, 'howrare': {'rank': 1533}}"
